"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"1","T5","T5_380",0,"0918S_1900.2","0918S","1900.2",-5.52,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T7","T7_410",25.36232,"0918S_2050.6","0918S","2050.6",-7.28,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0.528826826136589,0.328708767053387
"1","T7","T7_411",27.70678,"0918S_2055.6","0918S","2055.6",-7.44,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0.577710892767882,0.359094179586861
"1","T7","T7_412",31.76138,"0918S_2060.6","0918S","2060.6",-7.6,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0.662252892445097,0.411643889822149
"1","T7","T7_413",0,"0918S_2065.6","0918S","2065.6",-7.76,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T5","T5_385",0,"0918S_1925.9","0918S","1925.9",-4.69,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_386",79.50037,"0918S_1930.9","0918S","1930.9",-4.53,59.14,0.752221691352126,0.247778308647874,33811.4018429692,2.02198616602158,0.666032790713155
"1","T5","T5_387",0,"0918S_1935.9","0918S","1935.9",-4.37,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T7","T7_404",0,"0918S_2020.0","0918S","2020.0",-6.31,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T7","T7_405",38.65863,"0918S_2025.0","0918S","2025.0",-6.46,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0.806066661318393,0.501035812310272
"1","T7","T7_406",180.85137,"0918S_2030.0","0918S","2030.0",-6.62,58.64,0.616682071667006,0.383317928332994,33811.4018429692,3.77091117845504,2.34392716646647
"1","T7","T7_407",0,"0918S_2035.0","0918S","2035.0",-6.78,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T7","T7_408",10.80343,"0918S_2040.4","0918S","2040.4",-6.96,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0.225261080149166,0.140018032863223
"1","T7","T7_409",8.7213,"0918S_2045.4","0918S","2045.4",-7.12,58.64,0.616682071667006,0.383317928332994,33811.4018429692,0.181846826267669,0.113032552625418
"2","T10","T10_601",0,"45CE2018WESPAS_2_3005.9","45CE2018WESPAS_2","3005.9",-6.626483,57.72736,0,1,450551.749186143,0,0
"2","T9","T9_594",0,"45CE2018WESPAS_2_2970.9","45CE2018WESPAS_2","2970.9",-5.856641,57.99901,0,1,450551.749186143,0,0
"2","T8","T8_587",101.81434,"45CE2018WESPAS_2_2935.9","45CE2018WESPAS_2","2935.9",-5.60407,58.40933,0,1,450551.749186143,0,45.8726289792327
"2","T10","T10_595",0,"45CE2018WESPAS_2_2975.9","45CE2018WESPAS_2","2975.9",-5.774581,57.93744,0,1,450551.749186143,0,0
"2","T8","T8_585",0,"45CE2018WESPAS_2_2928.9","45CE2018WESPAS_2","2928.9",-5.442818,58.49,0,1,450551.749186143,0,0
"2","T8","T8_586",260.97661,"45CE2018WESPAS_2_2930.9","45CE2018WESPAS_2","2930.9",-5.488804,58.4668,0,1,450551.749186143,0,117.58346813217
"2","T10","T10_598",0,"45CE2018WESPAS_2_2990.9","45CE2018WESPAS_2","2990.9",-6.201365,57.83245,0,1,450551.749186143,0,0
"2","T10","T10_599",0,"45CE2018WESPAS_2_2995.9","45CE2018WESPAS_2","2995.9",-6.341996,57.79608,0,1,450551.749186143,0,0
"2","T10","T10_596",0,"45CE2018WESPAS_2_2980.9","45CE2018WESPAS_2","2980.9",-5.916915,57.90219,0,1,450551.749186143,0,0
"2","T10","T10_597",0,"45CE2018WESPAS_2_2985.9","45CE2018WESPAS_2","2985.9",-6.059723,57.86803,0,1,450551.749186143,0,0
"2","T8","T8_590",227.62197,"45CE2018WESPAS_2_2950.9","45CE2018WESPAS_2","2950.9",-5.949764,58.23745,0,1,450551.749186143,0,102.555476736696
"2","T8","T8_591",0,"45CE2018WESPAS_2_2955.9","45CE2018WESPAS_2","2955.9",-6.066386,58.18124,0,1,450551.749186143,0,0
"2","T10","T10_600",0,"45CE2018WESPAS_2_3000.9","45CE2018WESPAS_2","3000.9",-6.482002,57.75903,0,1,450551.749186143,0,0
"2","T9","T9_593",0,"45CE2018WESPAS_2_2965.9","45CE2018WESPAS_2","2965.9",-5.957867,58.06276,0,1,450551.749186143,0,0
"2","T8","T8_588",15.28777,"45CE2018WESPAS_2_2940.9","45CE2018WESPAS_2","2940.9",-5.72178,58.35328,0,1,450551.749186143,0,6.88793151465544
"2","T8","T8_589",131.0165,"45CE2018WESPAS_2_2945.9","45CE2018WESPAS_2","2945.9",-5.839136,58.29705,0,1,450551.749186143,0,59.0297132472463
"2","T9","T9_591",0,"45CE2018WESPAS_2_2958.9","45CE2018WESPAS_2","2958.9",-6.106152,58.14915,0,1,450551.749186143,0,0
"2","T9","T9_592",0,"45CE2018WESPAS_2_2960.9","45CE2018WESPAS_2","2960.9",-6.063312,58.12469,0,1,450551.749186143,0,0
"3","T17","T17_552",136.8662,"45CE2018WESPAS_2_2760.8","45CE2018WESPAS_2","2760.8",-8.188437,58.28236,0.616682071667006,0.383317928332994,25268.334207673,2.13272148774811,1.3256593955861
"3","T17","T17_553",0,"45CE2018WESPAS_2_2765.8","45CE2018WESPAS_2","2765.8",-8.346891,58.28078,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T17","T17_546",0,"45CE2018WESPAS_2_2730.8","45CE2018WESPAS_2","2730.8",-7.263406,58.28352,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T20","T20_473",0,"45CE2018WESPAS_2_2365.7","45CE2018WESPAS_2","2365.7",-9.348588,57.51976,1,0,25268.334207673,0,0
"3","T17","T17_554",0,"45CE2018WESPAS_2_2770.8","45CE2018WESPAS_2","2770.8",-8.505433,58.28139,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T17","T17_555",0,"45CE2018WESPAS_2_2775.8","45CE2018WESPAS_2","2775.8",-8.663713,58.28223,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T20","T20_475",0,"45CE2018WESPAS_2_2379.7","45CE2018WESPAS_2","2379.7",-9.212277,57.52171,1,0,25268.334207673,0,0
"3","T20","T20_481",0,"45CE2018WESPAS_2_2405.7","45CE2018WESPAS_2","2405.7",-8.405532,57.52171,1,0,25268.334207673,0,0
"3","T17","T17_545",12.302,"45CE2018WESPAS_2_2725.8","45CE2018WESPAS_2","2725.8",-7.105235,58.28416,0.616682071667006,0.383317928332994,25268.334207673,0.191696267904547,0.119154779518247
"3","T20","T20_472",0,"45CE2018WESPAS_2_2361.7","45CE2018WESPAS_2","2361.7",-9.224704,57.52168,1,0,25268.334207673,0,0
"3","T18","T18_509",0,"45CE2018WESPAS_2_2545.7","45CE2018WESPAS_2","2545.7",-8.366529,58.03077,1,0,25268.334207673,0,0
"3","T18","T18_510",0,"45CE2018WESPAS_2_2550.7","45CE2018WESPAS_2","2550.7",-8.209154,58.0314,1,0,25268.334207673,0,0
"3","T18","T18_507",0,"45CE2018WESPAS_2_2535.7","45CE2018WESPAS_2","2535.7",-8.681263,58.03187,1,0,25268.334207673,0,0
"3","T18","T18_511",0,"45CE2018WESPAS_2_2555.7","45CE2018WESPAS_2","2555.7",-8.051645,58.03209,1,0,25268.334207673,0,0
"3","T18","T18_512",0,"45CE2018WESPAS_2_2560.7","45CE2018WESPAS_2","2560.7",-7.894269,58.02954,1,0,25268.334207673,0,0
"3","T17","T17_549",0,"45CE2018WESPAS_2_2745.8","45CE2018WESPAS_2","2745.8",-7.71707,58.28408,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T17","T17_550",0,"45CE2018WESPAS_2_2750.8","45CE2018WESPAS_2","2750.8",-7.875416,58.28296,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T17","T17_547",283.77447,"45CE2018WESPAS_2_2735.8","45CE2018WESPAS_2","2735.8",-7.421664,58.28312,0.616682071667006,0.383317928332994,25268.334207673,4.4219238193457,2.74858432821958
"3","T17","T17_548",0,"45CE2018WESPAS_2_2740.8","45CE2018WESPAS_2","2740.8",-7.569417,58.30124,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T17","T17_551",0,"45CE2018WESPAS_2_2755.8","45CE2018WESPAS_2","2755.8",-8.0301,58.28278,0.616682071667006,0.383317928332994,25268.334207673,0,0
"3","T18","T18_505",0,"45CE2018WESPAS_2_2527.7","45CE2018WESPAS_2","2527.7",-8.93278,58.02861,1,0,25268.334207673,0,0
"3","T18","T18_506",0,"45CE2018WESPAS_2_2530.7","45CE2018WESPAS_2","2530.7",-8.838519,58.03043,1,0,25268.334207673,0,0
"3","T18","T18_508",0,"45CE2018WESPAS_2_2540.7","45CE2018WESPAS_2","2540.7",-8.523801,58.03075,1,0,25268.334207673,0,0
