"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"11b","T17","T17_512",2152.825611,"2018207_2562.1",2018207,"2562.1",2.0033383,61.236954,0.985159726919561,0.0148402730804389,27873.6348049044,59.1165535016867,0.890521377972488
"11b","T17","T17_513",392.901036,"2018207_2565.0",2018207,"2565.0",2.10204,61.238476,0.985159726919561,0.0148402730804389,27873.6348049044,10.78905555419,0.162524437742551
"11b","T17","T17_514",111.929857,"2018207_2570.0",2018207,"2570.0",2.2743068,61.242786,0.985159726919561,0.0148402730804389,27873.6348049044,3.07359190914821,0.0463000486349674
"11b","T17","T17_515",27.498679,"2018207_2575.0",2018207,"2575.0",2.4464438,61.240074,0.985159726919561,0.0148402730804389,27873.6348049044,0.755113242811198,0.0113748932520959
"11b","T17","T17_516",53.035423,"2018207_2580.0",2018207,"2580.0",2.627434,61.240612,0.985159726919561,0.0148402730804389,27873.6348049044,1.45635178494915,0.0219382274764817
"11b","T17","T17_517",5.998689,"2018207_2585.0",2018207,"2585.0",2.7998583,61.238403,0.985159726919561,0.0148402730804389,27873.6348049044,0.164723894678936,0.00248137181526145
"11b","T17","T17_518",0,"2018207_2590.0",2018207,"2590.0",2.97218,61.24172,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T17","T17_519",78.530089,"2018207_2595.0",2018207,"2595.0",3.14443,61.244892,0.985159726919561,0.0148402730804389,27873.6348049044,2.15643486594545,0.0324841560371896
"11b","T17","T17_520",0,"2018207_2600.0",2018207,"2600.0",3.3168015,61.24194,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T17","T17_521",0,"2018207_2605.0",2018207,"2605.0",3.4893034,61.24353,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T17","T17_522",0,"2018207_2610.0",2018207,"2610.0",3.6617663,61.242306,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T17","T17_523",0,"2018207_2615.0",2018207,"2615.0",3.8342972,61.24262,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T17","T17_524",0,"2018207_2620.0",2018207,"2620.0",4.006629,61.239685,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T17","T17_525",0,"2018207_2625.0",2018207,"2625.0",4.1766067,61.234512,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_554",0,"2018207_2774.8",2018207,"2774.8",4.4160743,61.550907,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_555",0,"2018207_2775.0",2018207,"2775.0",4.4090705,61.550903,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_556",69.970789,"2018207_2780.0",2018207,"2780.0",4.235013,61.55273,0.985159726919561,0.0148402730804389,27873.6348049044,1.92139663813844,0.028943581458583
"11b","T18","T18_557",44.851063,"2018207_2785.0",2018207,"2785.0",4.060842,61.551662,0.985159726919561,0.0148402730804389,27873.6348049044,1.23160940296293,0.0185527477108274
"11b","T18","T18_558",39.984443,"2018207_2790.0",2018207,"2790.0",3.8868115,61.553993,0.985159726919561,0.0148402730804389,27873.6348049044,1.09797210315919,0.0165396589003244
"11b","T18","T18_559",0,"2018207_2795.0",2018207,"2795.0",3.7126045,61.55589,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_560",0,"2018207_2800.0",2018207,"2800.0",3.5386317,61.553288,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_561",0,"2018207_2805.0",2018207,"2805.0",3.3646126,61.557117,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_562",0,"2018207_2810.0",2018207,"2810.0",3.1925364,61.55209,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_563",65.479955,"2018207_2815.0",2018207,"2815.0",3.0402458,61.556847,0.985159726919561,0.0148402730804389,27873.6348049044,1.79807841530065,0.0270859374109223
"11b","T18","T18_564",0,"2018207_2820.0",2018207,"2820.0",2.866077,61.556896,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_565",0,"2018207_2825.0",2018207,"2825.0",2.6917684,61.55797,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_566",0,"2018207_2830.0",2018207,"2830.0",2.5175283,61.55734,0.985159726919561,0.0148402730804389,27873.6348049044,0,0
"11b","T18","T18_567",5.001832,"2018207_2835.0",2018207,"2835.0",2.3434167,61.55458,0.985159726919561,0.0148402730804389,27873.6348049044,0.137350218951129,0.00206901957235536
"11b","T18","T18_568",1542.175862,"2018207_2840.0",2018207,"2840.0",2.169365,61.551445,0.985159726919561,0.0148402730804389,27873.6348049044,42.3481221094284,0.63792467289825
"11b","T12","T12_399",0,"2018207_1995.0",2018207,"1995.0",3.9729383,59.681927,0.811212233396213,0.188787766603787,27873.6348049044,0,0
"11b","T12","T12_400",237.959934,"2018207_2000.0",2018207,"2000.0",3.809341,59.685467,0.811212233396213,0.188787766603787,27873.6348049044,5.38061523352741,1.25219306498774
