"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"141","T1","T1_326",75.035988,"2019207_1630.0","2019207","1630.0",5.2168617,56.72653,0.903736041694356,0.0962639583056442,126098.841356397,8.55110627614381,0.91084487068873
"141","T1","T1_327",100.043215,"2019207_1635.0","2019207","1635.0",5.065797,56.72869,0.903736041694356,0.0962639583056442,126098.841356397,11.4009315592953,1.21440193777364
"141","T1","T1_328",5.001176,"2019207_1640.0","2019207","1640.0",4.9146075,56.731064,0.903736041694356,0.0962639583056442,126098.841356397,0.569934355788049,0.0607081432313729
"141","T1","T1_329",0,"2019207_1645.0","2019207","1645.0",4.763322,56.731346,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_330",9.997787,"2019207_1650.0","2019207","1650.0",4.61214,56.733433,0.903736041694356,0.0962639583056442,126098.841356397,1.13934848386682,0.121360872961231
"141","T1","T1_331",20.002647,"2019207_1655.0","2019207","1655.0",4.4609118,56.735176,0.903736041694356,0.0962639583056442,126098.841356397,2.27950300729284,0.242807603468183
"141","T1","T1_332",0,"2019207_1660.0","2019207","1660.0",4.3095164,56.736267,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_333",0,"2019207_1665.0","2019207","1665.0",4.1581483,56.73751,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_334",0,"2019207_1671.1","2019207","1671.1",4.117972,56.73694,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_335",0,"2019207_1675.0","2019207","1675.0",3.9999502,56.737244,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_336",0,"2019207_1680.0","2019207","1680.0",3.8489683,56.73586,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_337",0,"2019207_1685.0","2019207","1685.0",3.6978333,56.73248,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_338",0,"2019207_1690.0","2019207","1690.0",3.5468717,56.732037,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_339",0,"2019207_1697.2","2019207","1697.2",3.461775,56.732674,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_340",0,"2019207_1700.0","2019207","1700.0",3.3770316,56.732265,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_341",0,"2019207_1705.0","2019207","1705.0",3.2258184,56.73015,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_342",0,"2019207_1710.0","2019207","1710.0",3.0745432,56.7284,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_343",0,"2019207_1715.0","2019207","1715.0",2.923204,56.728683,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_344",0,"2019207_1720.0","2019207","1720.0",2.7719567,56.72833,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_345",0,"2019207_1725.9","2019207","1725.9",2.6297617,56.72605,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_347",0,"2019207_1735.6","2019207","1735.6",2.51552,56.72613,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_348",0,"2019207_1740.0","2019207","1740.0",2.3826566,56.721157,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T1","T1_349",0,"2019207_1745.0","2019207","1745.0",2.2316866,56.716427,0.903736041694356,0.0962639583056442,126098.841356397,0,0
