Cruise,LOG,ACLON,ACLAT,SA,Transect
SCO,1492,-3.68,60.31,0,T93
SCO,1493,-3.66,60.3,0,T93
SCO,1494,-3.64,60.29,0,T93
SCO,1495,-3.62,60.27,0,T93
SCO,1496,-3.6,60.26,0,T93
SCO,1497,-3.58,60.25,0,T93
SCO,1498,-3.55,60.23,0,T93
SCO,1499,-3.53,60.22,0,T93
SCO,1500,-3.51,60.21,0,T93
SCO,1501,-3.49,60.2,0,T93
SCO,1502,-3.47,60.18,0,T93
SCO,1503,-3.45,60.17,0,T93
SCO,1504,-3.43,60.16,0,T93
SCO,1505,-3.41,60.14,0,T93
SCO,1506,-3.39,60.13,0,T93
SCO,1507,-3.36,60.12,0,T93
SCO,1508,-3.34,60.11,0,T93
SCO,1509,-3.32,60.09,0,T93
SCO,1510,-3.3,60.08,0,T93
SCO,1511,-3.27,60.07,0,T93
SCO,1512,-3.25,60.06,0,T93
SCO,1513,-3.23,60.04,0,T93
SCO,1514,-3.21,60.03,0,T93
SCO,1515,-3.19,60.02,0,T93
SCO,1515.1,-3.17,60.02,0,T93
SCO,1516.1,-3.18,60,0,T93
SCO,1517.1,-3.15,59.99,0,T93
SCO,1518.1,-3.13,59.98,99.60648,T93
SCO,1519.1,-3.1,59.96,188.2305,T93
SCO,1520.1,-3.08,59.95,110.3673,T93
SCO,1520.9,-3.06,59.94,0,T93
SCO,1521.8,-3.04,59.93,0,T93
SCO,1522.8,-3.02,59.92,0,T93
SCO,1523.8,-3,59.9,0,T93
SCO,1524.8,-2.98,59.89,195.2158,T93
SCO,1525.8,-2.96,59.88,0,T93
SCO,1526.8,-2.94,59.87,0,T93
SCO,1527.8,-2.92,59.85,0,T93
SCO,1528.8,-2.89,59.84,0,T93
SCO,1529.8,-2.87,59.83,0,T93
SCO,1530.8,-2.85,59.82,0,T93
SCO,1531.8,-2.83,59.8,0,T93
SCO,1532.8,-2.81,59.79,0,T93
SCO,1533.8,-2.79,59.78,0,T93
SCO,1534.8,-2.77,59.76,0,T93
SCO,1535.8,-2.75,59.75,0,T93
SCO,1536.8,-2.73,59.74,0,T93
SCO,1537.8,-2.7,59.73,0,T93
SCO,1538.8,-2.68,59.71,0,T93
SCO,1539.6,-2.66,59.7,0,T93
SCO,1540.6,-2.65,59.69,0,T93
SCO,1541.6,-2.62,59.68,0,T93
SCO,1542.6,-2.6,59.67,0,T93
SCO,1543.6,-2.58,59.65,90.00417,T93
SCO,1544.6,-2.56,59.64,1399.178,T93
SCO,1545.6,-2.54,59.63,0,T93
SCO,1546.6,-2.52,59.62,0,T93
SCO,1547.6,-2.5,59.6,0,T93
SCO,1548.6,-2.48,59.59,0,T93
SCO,1549.6,-2.46,59.58,0,T93
SCO,1550.6,-2.43,59.56,0,T93
SCO,1551.6,-2.41,59.55,0,T93
SCO,1552.6,-2.39,59.54,0,T93
SCO,1553.6,-2.37,59.53,0,T93
SCO,1554.6,-2.35,59.51,0,T93
SCO,1555.6,-2.33,59.5,0,T93
SCO,1556.6,-2.31,59.49,0,T93
SCO,1557.6,-2.29,59.48,0,T93
SCO,1558.6,-2.26,59.46,0,T93
SCO,1559.6,-2.24,59.45,121.2211,NA
SCO,1559.7,-2.22,59.44,0,NA
SCO,1560.4,-2.84,59.42,0,T94
SCO,1561.4,-2.86,59.43,0,T94
SCO,1562.4,-2.88,59.44,0,T94
SCO,1563.4,-2.9,59.46,0,T94
SCO,1564.4,-2.92,59.47,0,T94
SCO,1565.4,-2.94,59.48,0,T94
SCO,1566.4,-2.97,59.49,0,T94
SCO,1567.4,-2.99,59.51,0,T94
SCO,1568.4,-3.01,59.52,0,T94
SCO,1569.4,-3.03,59.53,0,T94
SCO,1570.4,-3.05,59.55,0,T94
SCO,1571.4,-3.07,59.56,0,T94
SCO,1572.4,-3.09,59.57,0,T94
SCO,1573.4,-3.11,59.58,0,T94
SCO,1574.4,-3.13,59.6,0,T94
SCO,1575.4,-3.16,59.61,0,T94
SCO,1576.4,-3.18,59.62,0,T94
SCO,1577.4,-3.2,59.63,0,T94
SCO,1578.4,-3.22,59.65,0,T94
SCO,1579.4,-3.24,59.66,0,T94
SCO,1580.4,-3.26,59.67,0,T94
SCO,1581.4,-3.28,59.68,79.21644,T94
SCO,1582.4,-3.3,59.7,0,T94
SCO,1583.4,-3.33,59.71,0,T94
SCO,1584.4,-3.35,59.72,0,T94
SCO,1585.4,-3.37,59.74,0,T94
SCO,1586.4,-3.39,59.75,0,T94
SCO,1587.4,-3.41,59.76,0,T94
SCO,1588.4,-3.43,59.77,0,T94
SCO,1589.4,-3.45,59.79,0,T94
SCO,1590.4,-3.47,59.8,120.3633,T94
SCO,1591.4,-3.49,59.81,0,T94
SCO,1592.4,-3.52,59.82,0,T94
SCO,1593.4,-3.54,59.84,5.04454,T94
SCO,1594.4,-3.56,59.85,86.56942,T94
SCO,1595.4,-3.58,59.86,23.12966,T94
SCO,1596.4,-3.6,59.87,52.60509,T94
SCO,1597.4,-3.63,59.89,0,T94
SCO,1598.4,-3.65,59.9,0,T94
SCO,1599.4,-3.67,59.91,74.34734,T94
SCO,1600.4,-3.69,59.93,0,T94
SCO,1601.4,-3.71,59.94,0,T94
SCO,1602.4,-3.73,59.95,0,T94
SCO,1603.4,-3.75,59.96,0,T94
SCO,1604.4,-3.77,59.98,0,T94
SCO,1605.4,-3.79,59.99,0,T94
SCO,1606.4,-3.82,60,0,T94
SCO,1607.4,-3.84,60.01,0,T94
SCO,1608.4,-3.86,60.03,0,T94
SCO,1609.4,-3.88,60.04,0,T94
SCO,1610.4,-3.9,60.05,0,T94
SCO,1611.4,-3.92,60.07,0,T94
SCO,1612.4,-3.94,60.08,0,T94
SCO,1613.4,-3.97,60.09,0,T94
SCO,1614.4,-3.99,60.1,0,T94
SCO,1614.9,-4.01,60.11,0,T94
SCO,1615.9,-4.04,60.14,0,NA
SCO,1616.9,-4.07,60.14,0,NA
SCO,1617.9,-4.1,60.14,0,NA
SCO,1618.9,-4.14,60.14,0,NA
SCO,1619.9,-4.17,60.14,0,NA
SCO,1620.9,-4.2,60.14,0,NA
SCO,1621.9,-4.24,60.14,0,NA
SCO,1622.9,-4.27,60.14,0,NA
SCO,1623.9,-4.3,60.14,0,NA
SCO,1624.9,-4.34,60.14,13.9752,NA
SCO,1625,-4.33,60.13,0,NA
SCO,1625.2,-4.01,59.89,0,NA
SCO,1626.2,-4.04,59.89,0,NA
SCO,1627.2,-4.08,59.89,0,NA
SCO,1628.2,-4.11,59.89,0,NA
SCO,1629.2,-4.14,59.89,0,NA
SCO,1630.2,-4.17,59.89,19.35421,NA
SCO,1631.2,-4.21,59.89,0,NA
SCO,1632.2,-4.24,59.89,13.12136,NA
SCO,1633.2,-4.27,59.89,0,NA
SCO,1634.2,-4.31,59.89,11.49202,NA
SCO,1635.2,-4.34,59.89,0,NA
SCO,1636.2,-4.37,59.89,93.46756,NA
SCO,1637.2,-4.41,59.89,84.29452,NA
SCO,1638.2,-4.44,59.89,78.33693,NA
SCO,1639.2,-4.47,59.89,0,NA
SCO,1640.2,-4.5,59.89,0,NA
SCO,1641.2,-4.54,59.89,0,NA
SCO,1642.2,-4.57,59.89,9.87725,NA
SCO,1643.2,-4.6,59.89,0,NA
SCO,1644.2,-4.64,59.89,0,NA
SCO,1645.2,-4.67,59.89,0,NA
SCO,1646.2,-4.7,59.89,0,NA
SCO,1647.2,-4.74,59.89,0,NA
SCO,1648.2,-4.77,59.89,40.97141,NA
SCO,1649.2,-4.8,59.89,23.05064,NA
SCO,1650.2,-4.83,59.89,0,NA
SCO,1651.2,-4.87,59.89,6.0532,NA
SCO,1652.2,-4.9,59.89,0,NA
SCO,1653.2,-4.93,59.89,11.94412,NA
SCO,1654.2,-4.97,59.89,0,NA
SCO,1655.2,-5,59.89,0,NA
SCO,1656.2,-5.03,59.89,0,NA
SCO,1657.2,-5.07,59.89,0,NA
SCO,1657.6,-5.1,59.89,0,NA
SCO,1658.1,-6.16,59.64,0,NA
SCO,1659.1,-6.13,59.64,0,NA
SCO,1660.1,-6.1,59.64,0,NA
SCO,1661.1,-6.07,59.64,0,NA
SCO,1662.1,-6.03,59.64,0,NA
SCO,1663.1,-6,59.64,0,NA
SCO,1664.1,-5.97,59.64,0,NA
SCO,1665.1,-5.94,59.64,0,NA
SCO,1666.1,-5.9,59.64,0,NA
SCO,1667.1,-5.87,59.64,0,NA
SCO,1668.1,-5.84,59.64,0,NA
SCO,1669.1,-5.8,59.64,0,NA
SCO,1670.1,-5.77,59.64,0,NA
SCO,1671.1,-5.74,59.64,0,NA
SCO,1672.1,-5.71,59.64,0,NA
SCO,1673.1,-5.67,59.64,0,NA
SCO,1674.1,-5.64,59.64,0,NA
SCO,1675.1,-5.61,59.64,0,NA
SCO,1676.1,-5.57,59.64,0,NA
SCO,1677.1,-5.54,59.64,0,NA
SCO,1678.1,-5.51,59.64,0,NA
SCO,1679.1,-5.48,59.64,0,NA
SCO,1680.1,-5.44,59.64,0,NA
SCO,1681.1,-5.41,59.64,0,NA
SCO,1682.1,-5.38,59.64,0,NA
SCO,1683.1,-5.35,59.64,0,NA
SCO,1684.1,-5.31,59.64,0,NA
SCO,1685.1,-5.28,59.64,0,NA
SCO,1686.1,-5.25,59.64,0,NA
SCO,1687.1,-5.21,59.64,26.95182,NA
SCO,1688.1,-5.18,59.64,0,NA
SCO,1688.6,-5.15,59.64,0,NA
SCO,1689.5,-5.12,59.64,0,NA
SCO,1690.5,-5.09,59.64,0,NA
SCO,1691.5,-5.06,59.64,0,NA
SCO,1692.5,-5.02,59.64,0,NA
SCO,1693.5,-4.99,59.64,0,NA
SCO,1694.5,-4.96,59.64,0,NA
SCO,1695.5,-4.92,59.64,0,NA
SCO,1696.5,-4.89,59.64,0,NA
SCO,1697.5,-4.86,59.64,0,NA
SCO,1698.5,-4.83,59.64,18.85752,NA
SCO,1699.5,-4.79,59.64,18.70065,NA
SCO,1700.5,-4.76,59.64,0,NA
SCO,1701.5,-4.73,59.64,364.1132,NA
SCO,1702.5,-4.69,59.64,0,NA
SCO,1703.5,-4.66,59.64,0,NA
SCO,1704.5,-4.63,59.64,8.42868,NA
SCO,1705.5,-4.6,59.64,0,NA
SCO,1706.5,-4.56,59.64,66.0638,NA
SCO,1707.5,-4.53,59.64,0,NA
SCO,1708.5,-4.5,59.64,38.77609,NA
SCO,1709.5,-4.47,59.64,18.87013,NA
SCO,1710.5,-4.43,59.64,0,NA
SCO,1711.5,-4.4,59.64,242.5484,NA
SCO,1712.5,-4.37,59.64,0,NA
SCO,1713.5,-4.33,59.64,0,NA
SCO,1714.2,-4.3,59.64,0,NA
SCO,1714.7,-4.3,59.64,0,NA
SCO,1715.7,-4.26,59.64,0,NA
SCO,1716.7,-4.23,59.64,0,NA
SCO,1717.7,-4.2,59.64,0,NA
SCO,1718.7,-4.16,59.64,0,NA
SCO,1719.7,-4.13,59.64,0,NA
SCO,1720.7,-4.1,59.64,0,NA
SCO,1721.7,-4.07,59.64,0,NA
SCO,1722.7,-4.03,59.64,0,NA
SCO,1723.7,-4,59.64,0,NA
SCO,1723.8,-3.99,59.65,0,NA
SCO,1724.6,-3.99,59.72,0,T95
SCO,1725.6,-3.97,59.71,0,T95
SCO,1726.6,-3.95,59.69,0,T95
SCO,1727.6,-3.93,59.68,0,T95
SCO,1728.6,-3.91,59.67,0,T95
SCO,1729.6,-3.89,59.65,0,T95
SCO,1730.6,-3.86,59.64,0,T95
SCO,1731.6,-3.84,59.63,0,T95
SCO,1732.6,-3.82,59.62,0,T95
SCO,1733.6,-3.8,59.6,0,T95
SCO,1734.6,-3.78,59.59,0,T95
SCO,1735.6,-3.76,59.58,0,T95
SCO,1736.6,-3.73,59.57,0,T95
SCO,1737.6,-3.71,59.55,0,T95
SCO,1738.6,-3.69,59.54,0,T95
SCO,1739.6,-3.67,59.53,0,T95
SCO,1740.6,-3.65,59.52,278.9163,T95
SCO,1741.6,-3.63,59.5,239.6573,T95
SCO,1742.6,-3.61,59.49,210.2201,T95
SCO,1743.6,-3.59,59.48,367.6747,T95
SCO,1744.6,-3.57,59.46,0,T95
SCO,1745.6,-3.54,59.45,0,T95
SCO,1746.6,-3.52,59.44,0,T95
SCO,1747.6,-3.5,59.43,0,T95
SCO,1748.6,-3.48,59.41,15.53268,T95
SCO,1749.6,-3.46,59.4,402.5347,T95
SCO,1750.6,-3.44,59.39,1530.367,T95
SCO,1751.6,-3.42,59.38,9.84358,T95
SCO,1752.6,-3.4,59.36,1251.57,T95
SCO,1753.4,-3.38,59.35,0,T95
SCO,1754.2,-3.36,59.34,32.39225,T95
SCO,1755.2,-3.34,59.33,47.45343,T95
SCO,1756.2,-3.32,59.32,0,T95
SCO,1757.2,-3.3,59.31,0,T95
SCO,1758.2,-3.28,59.29,36.79429,T95
SCO,1759.2,-3.26,59.28,0,T95
SCO,1760.2,-3.24,59.27,0,T95
SCO,1761.2,-3.22,59.25,0,T95
SCO,1762.2,-3.2,59.24,0,T95
SCO,1762.3,-3.21,59.23,0,NA
SCO,1762.6,-3.44,59,26.74694,T96
SCO,1763.6,-3.46,59.01,0,T96
SCO,1764.6,-3.48,59.02,198.1874,T96
SCO,1765.6,-3.5,59.03,12.57545,T96
SCO,1766.6,-3.52,59.05,0,T96
SCO,1767.6,-3.54,59.06,0,T96
SCO,1768.6,-3.57,59.07,0,T96
SCO,1768.7,-3.56,59.07,0,T96
SCO,1769.4,-3.58,59.08,335.6183,T96
SCO,1770.4,-3.6,59.09,0,T96
SCO,1771.4,-3.62,59.11,111.3203,T96
SCO,1772.4,-3.65,59.12,0,T96
SCO,1773.4,-3.67,59.13,0,T96
SCO,1774.4,-3.69,59.15,0,T96
SCO,1775.4,-3.71,59.16,0,T96
SCO,1776.4,-3.73,59.17,1737.573,T96
SCO,1777.4,-3.75,59.18,752.2634,T96
SCO,1777.9,-3.77,59.2,0,T96
SCO,1778.6,-3.91,59.28,221.7321,T96
SCO,1779.6,-3.94,59.29,0,T96
SCO,1780.6,-3.96,59.31,0,T96
SCO,1780.9,-3.98,59.32,0,T96
SCO,1781.2,-3.97,59.32,24.0543,T96
SCO,1782.2,-3.99,59.33,0,T96
SCO,1782.6,-4,59.34,0,T96
SCO,1783.1,-4.02,59.39,0,NA
SCO,1784.1,-4.05,59.39,0,NA
SCO,1785.1,-4.08,59.39,0,NA
SCO,1786.1,-4.12,59.39,0,NA
SCO,1787.1,-4.15,59.39,0,NA
SCO,1788.1,-4.18,59.39,0,NA
SCO,1789.1,-4.21,59.39,0,NA
SCO,1790.1,-4.25,59.39,0,NA
SCO,1791.1,-4.28,59.39,0,NA
SCO,1792.1,-4.31,59.39,0,NA
SCO,1793.1,-4.34,59.39,0,NA
SCO,1794.1,-4.38,59.39,0,NA
SCO,1795.1,-4.41,59.39,0,NA
SCO,1796.1,-4.44,59.39,0,NA
SCO,1797.1,-4.48,59.39,0,NA
SCO,1798.1,-4.51,59.39,0,NA
SCO,1799.1,-4.54,59.39,0,NA
SCO,1800.1,-4.57,59.39,0,NA
SCO,1801.1,-4.61,59.39,0,NA
SCO,1802.1,-4.64,59.39,0,NA
SCO,1803.1,-4.67,59.39,0,NA
SCO,1804.1,-4.7,59.39,0,NA
SCO,1805.1,-4.74,59.39,0,NA
SCO,1806.1,-4.77,59.39,0,NA
SCO,1807.1,-4.8,59.39,0,NA
SCO,1808.1,-4.83,59.39,0,NA
SCO,1808.7,-4.87,59.39,0,NA
SCO,1809.7,-4.89,59.39,0,NA
SCO,1810.7,-4.92,59.39,0,NA
SCO,1811.7,-4.95,59.39,0,NA
SCO,1812.7,-4.99,59.39,0,NA
SCO,1813.7,-5.02,59.39,0,NA
SCO,1814.7,-5.05,59.39,0,NA
SCO,1815.7,-5.08,59.39,0,NA
SCO,1816.7,-5.12,59.39,0,NA
SCO,1817.7,-5.15,59.39,0,NA
SCO,1818.7,-5.18,59.39,0,NA
SCO,1819.7,-5.22,59.39,0,NA
SCO,1820.7,-5.25,59.39,0,NA
SCO,1821.7,-5.28,59.39,0,NA
SCO,1822.7,-5.31,59.39,0,NA
SCO,1823.7,-5.35,59.39,0,NA
SCO,1824.7,-5.38,59.39,0,NA
SCO,1825.7,-5.41,59.39,0,NA
SCO,1826.7,-5.44,59.39,0,NA
SCO,1827.7,-5.48,59.39,0,NA
SCO,1828.7,-5.51,59.39,0,NA
SCO,1829.7,-5.54,59.39,0,NA
SCO,1830.7,-5.57,59.39,0,NA
SCO,1831.7,-5.61,59.39,0,NA
SCO,1832.7,-5.64,59.39,178.042,NA
SCO,1833.7,-5.67,59.39,0,NA
SCO,1834.7,-5.7,59.39,0,NA
SCO,1835.7,-5.74,59.39,0,NA
SCO,1836.7,-5.77,59.39,0,NA
SCO,1837.7,-5.8,59.39,0,NA
SCO,1838.7,-5.83,59.39,0,NA
SCO,1839.7,-5.87,59.39,0,NA
SCO,1840.7,-5.9,59.39,0,NA
SCO,1841.7,-5.93,59.39,0,NA
SCO,1842.7,-5.96,59.39,0,NA
SCO,1843.7,-6,59.39,0,NA
SCO,1844.7,-6.03,59.39,0,NA
SCO,1845.7,-6.06,59.39,0,NA
SCO,1846.7,-6.09,59.39,0,NA
SCO,1847.7,-6.13,59.39,0,NA
SCO,1848.7,-6.16,59.39,0,NA
SCO,1849.7,-6.19,59.39,0,NA
SCO,1850.7,-6.22,59.39,0,NA
SCO,1851.7,-6.26,59.39,0,NA
SCO,1852.7,-6.29,59.39,0,NA
SCO,1853.7,-6.32,59.39,1993.801,NA
SCO,1854.7,-6.35,59.39,51.56371,NA
SCO,1854.9,-6.34,59.39,96.03117,NA
SCO,1855.7,-6.39,59.39,151.5265,NA
SCO,1856.7,-6.42,59.39,1557.043,NA
SCO,1857.6,-7.04,59.14,0,NA
SCO,1858.6,-7.01,59.14,0,NA
SCO,1859.6,-6.98,59.14,0,NA
SCO,1860.6,-6.95,59.14,0,NA
SCO,1861.6,-6.91,59.14,0,NA
SCO,1862.6,-6.88,59.14,0,NA
SCO,1863.6,-6.85,59.14,0,NA
SCO,1864.6,-6.82,59.14,0,NA
SCO,1865.6,-6.79,59.14,0,NA
SCO,1866.6,-6.75,59.14,0,NA
SCO,1867.6,-6.72,59.14,0,NA
SCO,1868.6,-6.69,59.14,0,NA
SCO,1869.6,-6.66,59.14,0,NA
SCO,1870.6,-6.62,59.14,0,NA
SCO,1871.6,-6.59,59.14,0,NA
SCO,1872.6,-6.56,59.14,0,NA
SCO,1873.6,-6.53,59.14,0,NA
SCO,1874.6,-6.49,59.14,0,NA
SCO,1875.6,-6.46,59.14,0,NA
SCO,1876.6,-6.43,59.14,0,NA
SCO,1877.6,-6.4,59.14,0,NA
SCO,1878.6,-6.37,59.14,0,NA
SCO,1879.2,-6.33,59.14,0,NA
SCO,1880.2,-6.31,59.14,0,NA
SCO,1881.2,-6.28,59.14,0,NA
SCO,1882.2,-6.25,59.14,0,NA
SCO,1883.2,-6.22,59.14,0,NA
SCO,1884.2,-6.18,59.14,0,NA
SCO,1885.2,-6.15,59.14,0,NA
SCO,1886.2,-6.12,59.14,0,NA
SCO,1887.2,-6.09,59.14,0,NA
SCO,1888.2,-6.05,59.14,0,NA
SCO,1889.2,-6.02,59.14,0,NA
SCO,1890.2,-5.99,59.14,0,NA
SCO,1891.2,-5.96,59.14,0,NA
SCO,1892.2,-5.93,59.14,0,NA
SCO,1892.6,-5.9,59.14,0,NA
SCO,1893.2,-5.75,59.14,0,NA
SCO,1894.2,-5.72,59.14,0,NA
SCO,1895.2,-5.69,59.14,0,NA
SCO,1896.2,-5.65,59.14,0,NA
SCO,1897.2,-5.62,59.14,0,NA
SCO,1898.2,-5.59,59.14,0,NA
SCO,1899.2,-5.56,59.14,0,NA
SCO,1900.2,-5.52,59.14,0,NA
SCO,1901.2,-5.49,59.14,0,NA
SCO,1902.2,-5.46,59.14,0,NA
SCO,1903.2,-5.43,59.14,0,NA
SCO,1904.2,-5.39,59.14,0,NA
SCO,1905.2,-5.36,59.14,0,NA
SCO,1906.2,-5.33,59.14,0,NA
SCO,1907.2,-5.3,59.14,0,NA
SCO,1908.2,-5.27,59.14,0,NA
SCO,1909.2,-5.23,59.14,0,NA
SCO,1910.2,-5.2,59.14,0,NA
SCO,1911.2,-5.17,59.14,0,NA
SCO,1912.2,-5.14,59.14,0,NA
SCO,1912.9,-5.1,59.14,0,NA
SCO,1913.9,-5.08,59.14,0,NA
SCO,1914.9,-5.05,59.14,0,NA
SCO,1915.9,-5.02,59.14,0,NA
SCO,1916.9,-4.98,59.14,0,NA
SCO,1917.9,-4.95,59.14,0,NA
SCO,1918.9,-4.92,59.14,0,NA
SCO,1919.9,-4.89,59.14,0,NA
SCO,1920.9,-4.85,59.14,0,NA
SCO,1921.9,-4.82,59.14,0,NA
SCO,1922.9,-4.79,59.14,0,NA
SCO,1923.9,-4.76,59.14,0,NA
SCO,1924.9,-4.73,59.14,0,NA
SCO,1925.9,-4.69,59.14,0,NA
SCO,1926.9,-4.66,59.14,0,NA
SCO,1927.9,-4.63,59.14,0,NA
SCO,1928.9,-4.6,59.14,0,NA
SCO,1929.9,-4.56,59.14,0,NA
SCO,1930.9,-4.53,59.14,0,NA
SCO,1931.9,-4.5,59.14,0,NA
SCO,1932.9,-4.47,59.14,79.50037,NA
SCO,1933.9,-4.43,59.14,0,NA
SCO,1934.9,-4.4,59.14,0,NA
SCO,1935.9,-4.37,59.14,0,NA
SCO,1936.9,-4.34,59.14,0,NA
SCO,1937.9,-4.31,59.14,0,NA
SCO,1938.9,-4.27,59.14,0,NA
SCO,1939.9,-4.24,59.14,0,NA
SCO,1940.9,-4.21,59.14,0,NA
SCO,1941.9,-4.18,59.14,0,NA
SCO,1942.9,-4.14,59.14,0,NA
SCO,1943.9,-4.11,59.14,29.35711,NA
SCO,1944.9,-4.08,59.14,0,NA
SCO,1945.9,-4.05,59.14,0,NA
SCO,1946.9,-4.01,59.14,0,NA
SCO,1947.6,-3.99,59.14,0,NA
SCO,1947.7,-4,58.64,0,NA
SCO,1948.7,-4.03,58.64,0,NA
SCO,1949.7,-4.07,58.64,0,NA
SCO,1950.7,-4.1,58.64,0,NA
SCO,1951.7,-4.13,58.64,0,NA
SCO,1952.7,-4.16,58.64,0,NA
SCO,1953.7,-4.19,58.64,0,NA
SCO,1954.7,-4.23,58.64,0,NA
SCO,1955.7,-4.26,58.64,72.16909,NA
SCO,1956.7,-4.29,58.64,0,NA
SCO,1957.7,-4.32,58.64,0,NA
SCO,1958.7,-4.35,58.64,0,NA
SCO,1959.7,-4.38,58.64,0,NA
SCO,1960.7,-4.42,58.64,0,NA
SCO,1961.7,-4.45,58.64,0,NA
SCO,1962.7,-4.48,58.64,0,NA
SCO,1963.7,-4.51,58.64,0,NA
SCO,1964.7,-4.54,58.64,0,NA
SCO,1965.7,-4.58,58.64,0,NA
SCO,1966.7,-4.61,58.64,0,NA
SCO,1967.7,-4.64,58.64,80.6951,NA
SCO,1968.7,-4.67,58.64,0,NA
SCO,1969.7,-4.7,58.64,0,NA
SCO,1970.7,-4.74,58.64,0,NA
SCO,1971.7,-4.77,58.64,0,NA
SCO,1972.7,-4.8,58.64,0,NA
SCO,1973.7,-4.83,58.64,0,NA
SCO,1974.7,-4.86,58.64,0,NA
SCO,1975.7,-4.89,58.64,0,NA
SCO,1976.7,-4.93,58.64,0,NA
SCO,1977.7,-4.96,58.64,0,NA
SCO,1978.7,-4.99,58.64,0,NA
SCO,1979.7,-5.02,58.64,0,NA
SCO,1980.7,-5.05,58.64,0,NA
SCO,1981.7,-5.08,58.64,0,NA
SCO,1982.7,-5.12,58.64,0,NA
SCO,1983.7,-5.15,58.64,0,NA
SCO,1984.7,-5.18,58.64,0,NA
SCO,1985.7,-5.21,58.64,0,NA
SCO,1986.7,-5.24,58.64,0,NA
SCO,1987.7,-5.28,58.64,0,NA
SCO,1988.7,-5.31,58.64,0,NA
SCO,1989.7,-5.34,58.64,0,NA
SCO,1990.7,-5.37,58.64,0,NA
SCO,1991.7,-5.4,58.64,0,NA
SCO,1992.7,-5.43,58.64,0,NA
SCO,1993.7,-5.47,58.64,0,NA
SCO,1994.7,-5.5,58.64,0,NA
SCO,1995.7,-5.53,58.64,0,NA
SCO,1996.7,-5.56,58.64,0,NA
SCO,1997.7,-5.59,58.64,0,NA
SCO,1998.7,-5.63,58.64,154.8873,NA
SCO,1999.7,-5.66,58.64,0,NA
SCO,2000.7,-5.69,58.64,2102.337,NA
SCO,2001.7,-5.72,58.64,12472.54,NA
SCO,2002,-5.74,58.64,4897.708,NA
SCO,2002.6,-5.76,58.64,2642.158,NA
SCO,2003.6,-5.79,58.64,830.7517,NA
SCO,2004.6,-5.82,58.64,2569.671,NA
SCO,2005.6,-5.85,58.64,1458.944,NA
SCO,2006.6,-5.89,58.64,0,NA
