ACLON,ACLAT,HER,STRATUM,CRUISE,Country
6.983555,54.94241,0.044275,71,06SL750,GER
6.983555,54.94241,0.044275,71,06SL750,GER
6.839044,54.94189,0.2665187,71,06SL750,GER
6.839044,54.94189,0.2665187,71,06SL750,GER
-11.22219,53.76221,0,6,45CE2018WESPAS_2,IRL
-11.08029,53.76175,0,6,45CE2018WESPAS_2,IRL
-10.97538,53.76423,0,6,45CE2018WESPAS_2,IRL
-10.83437,53.76345,0,6,45CE2018WESPAS_2,IRL
-10.69339,53.76258,0,6,45CE2018WESPAS_2,IRL
-10.55236,53.76226,0,6,45CE2018WESPAS_2,IRL
7.969084,55.23232,36.36931,71,06SL750,GER
7.969084,55.23232,36.36931,71,06SL750,GER
7.852595,55.23309,0,71,06SL750,GER
7.852595,55.23309,0,71,06SL750,GER
7.619674,55.23315,0,71,06SL750,GER
7.619674,55.23315,0,71,06SL750,GER
7.474133,55.23348,13.31642,71,06SL750,GER
7.474133,55.23348,13.31642,71,06SL750,GER
7.415899,55.23321,0.49678,71,06SL750,GER
7.415899,55.23321,0.49678,71,06SL750,GER
7.375752,55.23318,0,71,06SL750,GER
7.375752,55.23318,0,71,06SL750,GER
7.18462,55.26463,63.6903,71,06SL750,GER
7.18462,55.26463,63.6903,71,06SL750,GER
7.156678,55.26905,36.03205,71,06SL750,GER
7.156678,55.26905,36.03205,71,06SL750,GER
7.105403,55.27484,81.43166,71,06SL750,GER
7.105403,55.27484,81.43166,71,06SL750,GER
7.010171,55.28779,2.79574,71,06SL750,GER
7.010171,55.28779,2.79574,71,06SL750,GER
6.867487,55.30475,8.60152,71,06SL750,GER
6.867487,55.30475,8.60152,71,06SL750,GER
6.745576,55.27319,7.2829,71,06SL750,GER
6.745576,55.27319,7.2829,71,06SL750,GER
6.54088,55.23352,0,71,06SL750,GER
6.54088,55.23352,0,71,06SL750,GER
6.502383,55.23207,0,71,06SL750,GER
6.502383,55.23207,0,71,06SL750,GER
6.406851,55.23325,0,71,06SL750,GER
6.406851,55.23325,0,71,06SL750,GER
6.261357,55.23267,0,71,06SL750,GER
6.261357,55.23267,0,71,06SL750,GER
6.115718,55.23313,0,71,06SL750,GER
6.115718,55.23313,0,71,06SL750,GER
-10.92562,53.50717,0,6,45CE2018WESPAS_2,IRL
-11.0656,53.50702,0,6,45CE2018WESPAS_2,IRL
-11.20575,53.50669,0,6,45CE2018WESPAS_2,IRL
-11.29887,53.50693,0,6,45CE2018WESPAS_2,IRL
-11.3269,53.50705,0,6,45CE2018WESPAS_2,IRL
-11.46699,53.50901,0,6,45CE2018WESPAS_2,IRL
-10.53811,53.50671,0,6,45CE2018WESPAS_2,IRL
-10.64552,53.50561,0,6,45CE2018WESPAS_2,IRL
-10.78556,53.50726,0,6,45CE2018WESPAS_2,IRL
6.043245,55.52587,1.00116,71,06SL750,GER
6.043245,55.52587,1.00116,71,06SL750,GER
6.160523,55.52452,0,71,06SL750,GER
6.160523,55.52452,0,71,06SL750,GER
6.424389,55.52471,0,71,06SL750,GER
6.424389,55.52471,0,71,06SL750,GER
6.453684,55.52454,0,71,06SL750,GER
6.453684,55.52454,0,71,06SL750,GER
6.600275,55.52431,0,71,06SL750,GER
6.600275,55.52431,0,71,06SL750,GER
6.776248,55.52454,0,71,06SL750,GER
6.776248,55.52454,0,71,06SL750,GER
6.893524,55.52481,0,71,06SL750,GER
6.893524,55.52481,0,71,06SL750,GER
7.001017,55.52608,2.4677,71,06SL750,GER
7.001017,55.52608,2.4677,71,06SL750,GER
7.132904,55.52496,0,71,06SL750,GER
7.132904,55.52496,0,71,06SL750,GER
7.279665,55.52438,2.05547,71,06SL750,GER
7.279665,55.52438,2.05547,71,06SL750,GER
7.381513,55.52448,0,71,06SL750,GER
7.381513,55.52448,0,71,06SL750,GER
7.410884,55.52446,909.22437,71,06SL750,GER
7.410884,55.52446,909.22437,71,06SL750,GER
7.557374,55.52467,391.29684,71,06SL750,GER
7.557374,55.52467,391.29684,71,06SL750,GER
-8.032453,58.53875,0,1,45CE2018WESPAS_2,IRL
-8.032453,58.53875,0,1,45CE2018WESPAS_2,IRL
-7.87704,58.53776,0,1,45CE2018WESPAS_2,IRL
-7.87704,58.53776,0,1,45CE2018WESPAS_2,IRL
-7.862425,58.53769,0,1,45CE2018WESPAS_2,IRL
-7.862425,58.53769,0,1,45CE2018WESPAS_2,IRL
-7.766675,58.53871,0,1,45CE2018WESPAS_2,IRL
-7.766675,58.53871,0,1,45CE2018WESPAS_2,IRL
-7.607142,58.53955,0,1,45CE2018WESPAS_2,IRL
-7.607142,58.53955,0,1,45CE2018WESPAS_2,IRL
-7.447621,58.53779,54.65657,1,45CE2018WESPAS_2,IRL
-7.447621,58.53779,54.65657,1,45CE2018WESPAS_2,IRL
-7.287912,58.53706,201.4103,1,45CE2018WESPAS_2,IRL
-7.287912,58.53706,201.4103,1,45CE2018WESPAS_2,IRL
-7.174626,58.53857,381.49046,1,45CE2018WESPAS_2,IRL
-7.174626,58.53857,381.49046,1,45CE2018WESPAS_2,IRL
-7.046945,58.53837,1057.75556,1,45CE2018WESPAS_2,IRL
-7.046945,58.53837,1057.75556,1,45CE2018WESPAS_2,IRL
-6.887243,58.53847,2826.70097,1,45CE2018WESPAS_2,IRL
-6.887243,58.53847,2826.70097,1,45CE2018WESPAS_2,IRL
-6.727542,58.5386,143.77831,1,45CE2018WESPAS_2,IRL
-6.727542,58.5386,143.77831,1,45CE2018WESPAS_2,IRL
-6.568023,58.53842,55.16408,1,45CE2018WESPAS_2,IRL
-6.568023,58.53842,55.16408,1,45CE2018WESPAS_2,IRL
-6.408364,58.53879,479.8686,1,45CE2018WESPAS_2,IRL
-6.408364,58.53879,479.8686,1,45CE2018WESPAS_2,IRL
7.97695,55.81688,50.31421,71,06SL750,GER
7.97695,55.81688,50.31421,71,06SL750,GER
7.802372,55.81535,12.62795,71,06SL750,GER
7.802372,55.81535,12.62795,71,06SL750,GER
7.684133,55.81567,0,71,06SL750,GER
7.684133,55.81567,0,71,06SL750,GER
7.477367,55.81565,0,71,06SL750,GER
7.477367,55.81565,0,71,06SL750,GER
7.418301,55.81518,332.14922,71,06SL750,GER
7.418301,55.81518,332.14922,71,06SL750,GER
7.300057,55.81555,114.34812,71,06SL750,GER
7.300057,55.81555,114.34812,71,06SL750,GER
7.152328,55.81536,0,71,06SL750,GER
7.152328,55.81536,0,71,06SL750,GER
7.005711,55.8156,530.35731,71,06SL750,GER
7.005711,55.8156,530.35731,71,06SL750,GER
6.950925,55.81549,0,71,06SL750,GER
6.950925,55.81549,0,71,06SL750,GER
6.832744,55.81542,0.11064,71,06SL750,GER
6.832744,55.81542,0.11064,71,06SL750,GER
6.714623,55.81541,0,71,06SL750,GER
6.714623,55.81541,0,71,06SL750,GER
6.478315,55.8152,0.7123,71,06SL750,GER
6.478315,55.8152,0.7123,71,06SL750,GER
6.419318,55.8155,0.60772,71,06SL750,GER
6.419318,55.8155,0.60772,71,06SL750,GER
6.271559,55.81551,0,71,06SL750,GER
6.271559,55.81551,0,71,06SL750,GER
6.123815,55.81536,0,71,06SL750,GER
6.123815,55.81536,0,71,06SL750,GER
-4,58.64,0,1,0918S,SCO
-4,58.64,0,1,0918S,SCO
-4.1,58.64,0,1,0918S,SCO
-4.1,58.64,0,1,0918S,SCO
-4.26,58.64,72.16909,1,0918S,SCO
-4.26,58.64,72.16909,1,0918S,SCO
-4.42,58.64,0,1,0918S,SCO
-4.42,58.64,0,1,0918S,SCO
-4.58,58.64,80.6951,1,0918S,SCO
-4.58,58.64,80.6951,1,0918S,SCO
-4.74,58.64,0,1,0918S,SCO
-4.74,58.64,0,1,0918S,SCO
-4.89,58.64,0,1,0918S,SCO
-4.89,58.64,0,1,0918S,SCO
-5.05,58.64,0,1,0918S,SCO
-5.05,58.64,0,1,0918S,SCO
-5.21,58.64,0,1,0918S,SCO
-5.21,58.64,0,1,0918S,SCO
-5.37,58.64,0,1,0918S,SCO
-5.37,58.64,0,1,0918S,SCO
-5.53,58.64,154.8873,1,0918S,SCO
-5.53,58.64,154.8873,1,0918S,SCO
-5.69,58.64,21029.9069,1,0918S,SCO
-5.69,58.64,21029.9069,1,0918S,SCO
-5.85,58.64,1458.944,1,0918S,SCO
-5.85,58.64,1458.944,1,0918S,SCO
-5.99,58.64,0,1,0918S,SCO
-5.99,58.64,0,1,0918S,SCO
-6.15,58.64,0,1,0918S,SCO
-6.15,58.64,0,1,0918S,SCO
4.207517,52.28607,19.75897,51,06SL750,GER
4.207517,52.28607,19.75897,51,06SL750,GER
4.086122,52.28923,88.04185,51,06SL750,GER
4.086122,52.28923,88.04185,51,06SL750,GER
4.059012,52.28878,518.09318,51,06SL750,GER
4.059012,52.28878,518.09318,51,06SL750,GER
3.993807,52.28864,0,51,06SL750,GER
3.993807,52.28864,0,51,06SL750,GER
3.96669,52.28849,40.38684,51,06SL750,GER
3.96669,52.28849,40.38684,51,06SL750,GER
3.832628,52.2804,9.49046,51,06SL750,GER
3.832628,52.2804,9.49046,51,06SL750,GER
3.702244,52.28901,23.821363,51,06SL750,GER
3.702244,52.28901,23.821363,51,06SL750,GER
3.566517,52.28857,0,51,06SL750,GER
3.566517,52.28857,0,51,06SL750,GER
3.430813,52.28846,0,51,06SL750,GER
3.430813,52.28846,0,51,06SL750,GER
3.299092,52.28938,0.441637,51,06SL750,GER
3.299092,52.28938,0.441637,51,06SL750,GER
3.109167,52.2888,2.19554,51,06SL750,GER
3.109167,52.2888,2.19554,51,06SL750,GER
3.000578,52.28894,0.39714,51,06SL750,GER
3.000578,52.28894,0.39714,51,06SL750,GER
2.892057,52.28831,57.103676,51,06SL750,GER
2.892057,52.28831,57.103676,51,06SL750,GER
2.756868,52.2917,0.659742,51,06SL750,GER
2.756868,52.2917,0.659742,51,06SL750,GER
2.633022,52.30885,7.5862,51,06SL750,GER
2.633022,52.30885,7.5862,51,06SL750,GER
2.513912,52.33576,6.55157,51,06SL750,GER
2.513912,52.33576,6.55157,51,06SL750,GER
2.389784,52.30321,4.11374,51,06SL750,GER
2.389784,52.30321,4.11374,51,06SL750,GER
2.259845,52.28841,1.718387,51,06SL750,GER
2.259845,52.28841,1.718387,51,06SL750,GER
2.124067,52.28862,0.035062,51,06SL750,GER
2.124067,52.28862,0.035062,51,06SL750,GER
1.961204,52.28819,109.29503,51,06SL750,GER
1.961204,52.28819,109.29503,51,06SL750,GER
1.808721,52.28831,385.59305,51,06SL750,GER
1.808721,52.28831,385.59305,51,06SL750,GER
-6.248698,58.53793,0,1,45CE2018WESPAS_2,IRL
-6.248698,58.53793,0,1,45CE2018WESPAS_2,IRL
-6.089247,58.53861,0,1,45CE2018WESPAS_2,IRL
-6.089247,58.53861,0,1,45CE2018WESPAS_2,IRL
-5.929646,58.53772,69.83337,1,45CE2018WESPAS_2,IRL
-5.929646,58.53772,69.83337,1,45CE2018WESPAS_2,IRL
-5.770111,58.53882,172.11672,1,45CE2018WESPAS_2,IRL
-5.770111,58.53882,172.11672,1,45CE2018WESPAS_2,IRL
-5.610548,58.53835,70.07622,1,45CE2018WESPAS_2,IRL
-5.610548,58.53835,70.07622,1,45CE2018WESPAS_2,IRL
-5.588682,58.53893,0,1,45CE2018WESPAS_2,IRL
-5.588682,58.53893,0,1,45CE2018WESPAS_2,IRL
-5.556743,58.53873,120.7733,1,45CE2018WESPAS_2,IRL
-5.556743,58.53873,120.7733,1,45CE2018WESPAS_2,IRL
-5.397768,58.53259,0,1,45CE2018WESPAS_2,IRL
-5.397768,58.53259,0,1,45CE2018WESPAS_2,IRL
11.74611,56.84284,42.49377,21,26D4201806,DK
11.74611,56.84284,42.49377,21,26D4201806,DK
11.86835,56.84286,41.47253,21,26D4201806,DK
11.86835,56.84286,41.47253,21,26D4201806,DK
12.11273,56.84573,27.94215,21,26D4201806,DK
12.11273,56.84573,27.94215,21,26D4201806,DK
12.1737,56.84761,25.21875,21,26D4201806,DK
12.1737,56.84761,25.21875,21,26D4201806,DK
2.075935,57.349167,0,141b,NA,NOR
2.075935,57.349167,0,141b,NA,NOR
2.2131016,57.356003,0,141b,NA,NOR
2.2131016,57.356003,0,141b,NA,NOR
2.366635,57.358078,17.081631,141b,NA,NOR
2.366635,57.358078,17.081631,141b,NA,NOR
2.5021217,57.354614,0,141b,NA,NOR
2.5021217,57.354614,0,141b,NA,NOR
2.6551745,57.36285,24.887047,141b,NA,NOR
2.6551745,57.36285,24.887047,141b,NA,NOR
2.808886,57.364716,0,141b,NA,NOR
2.808886,57.364716,0,141b,NA,NOR
2.9628727,57.364662,19.893358,141b,NA,NOR
2.9628727,57.364662,19.893358,141b,NA,NOR
3.116441,57.363483,0,141b,NA,NOR
3.116441,57.363483,0,141b,NA,NOR
3.2525086,57.361626,39.994586,141b,NA,NOR
3.2525086,57.361626,39.994586,141b,NA,NOR
3.4063141,57.362095,34.998582,141b,NA,NOR
3.4063141,57.362095,34.998582,141b,NA,NOR
3.5601876,57.362106,25.316807,141b,NA,NOR
3.5601876,57.362106,25.316807,141b,NA,NOR
3.7140064,57.362408,115.26777,141b,NA,NOR
3.7140064,57.362408,115.26777,141b,NA,NOR
3.8677652,57.365368,57.812981,141b,NA,NOR
3.8677652,57.365368,57.812981,141b,NA,NOR
4.0215516,57.366653,45.050637,141b,NA,NOR
4.0215516,57.366653,45.050637,141b,NA,NOR
4.1754465,57.36681,0,141b,NA,NOR
4.1754465,57.36681,0,141b,NA,NOR
4.3293524,57.36712,151.279741,141b,NA,NOR
4.3293524,57.36712,151.279741,141b,NA,NOR
4.483133,57.366642,25.037439,141b,NA,NOR
4.483133,57.366642,25.037439,141b,NA,NOR
4.6370955,57.366467,30.016457,141b,NA,NOR
4.6370955,57.366467,30.016457,141b,NA,NOR
4.791015,57.366253,34.958478,141b,NA,NOR
4.791015,57.366253,34.958478,141b,NA,NOR
4.9448314,57.36302,25.023108,141b,NA,NOR
4.9448314,57.36302,25.023108,141b,NA,NOR
5.09862,57.361305,14.939656,141b,NA,NOR
5.09862,57.361305,14.939656,141b,NA,NOR
5.252487,57.35934,0,141b,NA,NOR
5.252487,57.35934,0,141b,NA,NOR
5.4063134,57.35936,5.078327,141b,NA,NOR
5.4063134,57.35936,5.078327,141b,NA,NOR
5.559586,57.356148,0,141b,NA,NOR
5.559586,57.356148,0,141b,NA,NOR
5.699481,57.353,49.508878,141b,NA,NOR
5.699481,57.353,49.508878,141b,NA,NOR
5.8532453,57.35133,9.581218,141b,NA,NOR
5.8532453,57.35133,9.581218,141b,NA,NOR
-4.02,59.39,0,1,0918S,SCO
-4.02,59.39,0,1,0918S,SCO
-4.08,59.39,0,1,0918S,SCO
-4.08,59.39,0,1,0918S,SCO
-4.25,59.39,0,1,0918S,SCO
-4.25,59.39,0,1,0918S,SCO
-4.41,59.39,0,1,0918S,SCO
-4.41,59.39,0,1,0918S,SCO
-4.57,59.39,0,1,0918S,SCO
-4.57,59.39,0,1,0918S,SCO
-4.74,59.39,0,1,0918S,SCO
-4.74,59.39,0,1,0918S,SCO
-4.92,59.39,0,1,0918S,SCO
-4.92,59.39,0,1,0918S,SCO
-5.08,59.39,0,1,0918S,SCO
-5.08,59.39,0,1,0918S,SCO
-5.25,59.39,0,1,0918S,SCO
-5.25,59.39,0,1,0918S,SCO
-5.41,59.39,0,1,0918S,SCO
-5.41,59.39,0,1,0918S,SCO
-5.57,59.39,178.042,1,0918S,SCO
-5.57,59.39,178.042,1,0918S,SCO
-5.74,59.39,0,1,0918S,SCO
-5.74,59.39,0,1,0918S,SCO
-5.9,59.39,0,1,0918S,SCO
-5.9,59.39,0,1,0918S,SCO
-6.06,59.39,0,1,0918S,SCO
-6.06,59.39,0,1,0918S,SCO
-6.22,59.39,2064.570944,1,0918S,SCO
-6.22,59.39,2064.570944,1,0918S,SCO
-6.39,59.39,1678.2642,1,0918S,SCO
-6.39,59.39,1678.2642,1,0918S,SCO
1.766533,52.70615,253.7311,51,06SL750,GER
1.766533,52.70615,253.7311,51,06SL750,GER
1.812438,52.70456,206.30052,51,06SL750,GER
1.812438,52.70456,206.30052,51,06SL750,GER
1.949214,52.70448,6.31248,51,06SL750,GER
1.949214,52.70448,6.31248,51,06SL750,GER
2.0863,52.70401,2364.11812,51,06SL750,GER
2.0863,52.70401,2364.11812,51,06SL750,GER
2.162149,52.70506,1002.328406,51,06SL750,GER
2.162149,52.70506,1002.328406,51,06SL750,GER
2.244345,52.70462,576.18295,51,06SL750,GER
2.244345,52.70462,576.18295,51,06SL750,GER
2.301266,52.70392,1000.54945,51,06SL750,GER
2.301266,52.70392,1000.54945,51,06SL750,GER
2.401538,52.70475,24.82336,51,06SL750,GER
2.401538,52.70475,24.82336,51,06SL750,GER
2.538598,52.70454,0.374804,51,06SL750,GER
2.538598,52.70454,0.374804,51,06SL750,GER
2.675489,52.7049,143.97845,51,06SL750,GER
2.675489,52.7049,143.97845,51,06SL750,GER
2.867254,52.70439,2.2421,51,06SL750,GER
2.867254,52.70439,2.2421,51,06SL750,GER
2.949325,52.70478,11.202829,51,06SL750,GER
2.949325,52.70478,11.202829,51,06SL750,GER
3.079135,52.7043,0.4631,51,06SL750,GER
3.079135,52.7043,0.4631,51,06SL750,GER
3.216106,52.70465,1.582461,51,06SL750,GER
3.216106,52.70465,1.582461,51,06SL750,GER
3.407915,52.70418,0.86281,51,06SL750,GER
3.407915,52.70418,0.86281,51,06SL750,GER
3.490185,52.70409,2.43499,51,06SL750,GER
3.490185,52.70409,2.43499,51,06SL750,GER
3.615722,52.68295,0.17363,51,06SL750,GER
3.615722,52.68295,0.17363,51,06SL750,GER
3.74622,52.69379,0.111789,51,06SL750,GER
3.74622,52.69379,0.111789,51,06SL750,GER
3.880689,52.70432,1.28867,51,06SL750,GER
3.880689,52.70432,1.28867,51,06SL750,GER
4.017742,52.7041,3.05065,51,06SL750,GER
4.017742,52.7041,3.05065,51,06SL750,GER
4.154798,52.70461,1.53114,51,06SL750,GER
4.154798,52.70461,1.53114,51,06SL750,GER
4.291796,52.70396,0.18054,51,06SL750,GER
4.291796,52.70396,0.18054,51,06SL750,GER
4.621817,53.11838,196.01804,51,06SL750,GER
4.621817,53.11838,196.01804,51,06SL750,GER
4.575775,53.12003,457.7108,51,06SL750,GER
4.575775,53.12003,457.7108,51,06SL750,GER
4.524698,53.10945,121.53071,51,06SL750,GER
4.524698,53.10945,121.53071,51,06SL750,GER
4.406123,53.15223,0.18517,51,06SL750,GER
4.406123,53.15223,0.18517,51,06SL750,GER
4.298716,53.14994,0.14285,51,06SL750,GER
4.298716,53.14994,0.14285,51,06SL750,GER
4.177868,53.12009,0.15498,51,06SL750,GER
4.177868,53.12009,0.15498,51,06SL750,GER
4.039643,53.12059,0,51,06SL750,GER
4.039643,53.12059,0,51,06SL750,GER
3.90139,53.12035,0,51,06SL750,GER
3.90139,53.12035,0,51,06SL750,GER
3.763141,53.12083,0,51,06SL750,GER
3.763141,53.12083,0,51,06SL750,GER
3.624963,53.12049,0,51,06SL750,GER
3.624963,53.12049,0,51,06SL750,GER
3.487271,53.12407,0,51,06SL750,GER
3.487271,53.12407,0,51,06SL750,GER
3.351471,53.1386,0.96661,51,06SL750,GER
3.351471,53.1386,0.96661,51,06SL750,GER
3.202321,53.12116,0,51,06SL750,GER
3.202321,53.12116,0,51,06SL750,GER
3.091679,53.12376,1.24028,51,06SL750,GER
3.091679,53.12376,1.24028,51,06SL750,GER
2.953843,53.12062,33.10251,51,06SL750,GER
2.953843,53.12062,33.10251,51,06SL750,GER
2.896421,53.1209,12.2275,51,06SL750,GER
2.896421,53.1209,12.2275,51,06SL750,GER
2.812268,53.12088,101.61856,51,06SL750,GER
2.812268,53.12088,101.61856,51,06SL750,GER
2.673909,53.12013,0,51,06SL750,GER
2.673909,53.12013,0,51,06SL750,GER
2.45436,53.10992,42.18589,51,06SL750,GER
2.45436,53.10992,42.18589,51,06SL750,GER
2.400219,53.10291,0,51,06SL750,GER
2.400219,53.10291,0,51,06SL750,GER
2.265442,53.11342,53.13852,51,06SL750,GER
2.265442,53.11342,53.13852,51,06SL750,GER
2.185174,53.12019,0.94056,51,06SL750,GER
2.185174,53.12019,0.94056,51,06SL750,GER
4.994667,53.53572,0,51,06SL750,GER
4.994667,53.53572,0,51,06SL750,GER
4.922204,53.52118,5.704664,51,06SL750,GER
4.922204,53.52118,5.704664,51,06SL750,GER
4.789384,53.49577,2.597903,51,06SL750,GER
4.789384,53.49577,2.597903,51,06SL750,GER
4.656048,53.47139,0,51,06SL750,GER
4.656048,53.47139,0,51,06SL750,GER
2.197331,53.53625,0,51,06SL750,GER
2.197331,53.53625,0,51,06SL750,GER
2.252901,53.53907,0,51,06SL750,GER
2.252901,53.53907,0,51,06SL750,GER
2.39247,53.53675,0,51,06SL750,GER
2.39247,53.53675,0,51,06SL750,GER
2.423651,53.5364,37.25199,51,06SL750,GER
2.423651,53.5364,37.25199,51,06SL750,GER
2.5633,53.53629,5.15573,51,06SL750,GER
2.5633,53.53629,5.15573,51,06SL750,GER
2.594626,53.53572,45.53578,51,06SL750,GER
2.594626,53.53572,45.53578,51,06SL750,GER
2.706179,53.5363,179.69124,51,06SL750,GER
2.706179,53.5363,179.69124,51,06SL750,GER
2.845923,53.53662,158.25044,51,06SL750,GER
2.845923,53.53662,158.25044,51,06SL750,GER
2.979621,53.53668,253.55673,51,06SL750,GER
2.979621,53.53668,253.55673,51,06SL750,GER
3.116247,53.53633,156.51463,51,06SL750,GER
3.116247,53.53633,156.51463,51,06SL750,GER
3.154166,53.53637,159.03031,51,06SL750,GER
3.154166,53.53637,159.03031,51,06SL750,GER
3.237985,53.53647,234.02401,51,06SL750,GER
3.237985,53.53647,234.02401,51,06SL750,GER
3.397934,53.53599,50.91868,51,06SL750,GER
3.397934,53.53599,50.91868,51,06SL750,GER
3.537263,53.53609,6.9812,51,06SL750,GER
3.537263,53.53609,6.9812,51,06SL750,GER
3.673042,53.53602,2.518142,51,06SL750,GER
3.673042,53.53602,2.518142,51,06SL750,GER
3.805557,53.52579,26.71593,51,06SL750,GER
3.805557,53.52579,26.71593,51,06SL750,GER
3.928576,53.53511,17.79313,51,06SL750,GER
3.928576,53.53511,17.79313,51,06SL750,GER
3.964849,53.53633,4.014816,51,06SL750,GER
3.964849,53.53633,4.014816,51,06SL750,GER
4.076465,53.534,47.70394,51,06SL750,GER
4.076465,53.534,47.70394,51,06SL750,GER
4.215861,53.53022,326.11069,51,06SL750,GER
4.215861,53.53022,326.11069,51,06SL750,GER
4.355148,53.53649,9.75959,51,06SL750,GER
4.355148,53.53649,9.75959,51,06SL750,GER
5.002267,54.10197,1.5095,51,06SL750,GER
5.002267,54.10197,1.5095,51,06SL750,GER
4.986913,54.10162,92.38371,51,06SL750,GER
4.986913,54.10162,92.38371,51,06SL750,GER
4.846572,54.0912,287.8287,51,06SL750,GER
4.846572,54.0912,287.8287,51,06SL750,GER
4.767273,54.08519,0,51,06SL750,GER
4.767273,54.08519,0,51,06SL750,GER
4.746673,54.08403,193.84193,51,06SL750,GER
4.746673,54.08403,193.84193,51,06SL750,GER
4.606167,54.07435,73.13023,51,06SL750,GER
4.606167,54.07435,73.13023,51,06SL750,GER
4.465997,54.06327,149.59233,51,06SL750,GER
4.465997,54.06327,149.59233,51,06SL750,GER
4.348689,54.0206,99.10705,51,06SL750,GER
4.348689,54.0206,99.10705,51,06SL750,GER
4.238668,53.96841,223.94366,51,06SL750,GER
4.238668,53.96841,223.94366,51,06SL750,GER
4.120093,53.95216,195.39086,51,06SL750,GER
4.120093,53.95216,195.39086,51,06SL750,GER
3.97897,53.95249,87.36308,51,06SL750,GER
3.97897,53.95249,87.36308,51,06SL750,GER
3.83788,53.95301,186.49836,51,06SL750,GER
3.83788,53.95301,186.49836,51,06SL750,GER
3.696781,53.95374,5.489963,51,06SL750,GER
3.696781,53.95374,5.489963,51,06SL750,GER
3.555891,53.95209,41.55135,51,06SL750,GER
3.555891,53.95209,41.55135,51,06SL750,GER
3.414843,53.95111,0.047483,51,06SL750,GER
3.414843,53.95111,0.047483,51,06SL750,GER
3.277187,53.94723,2.13746,51,06SL750,GER
3.277187,53.94723,2.13746,51,06SL750,GER
3.138343,53.95255,6.8064,51,06SL750,GER
3.138343,53.95255,6.8064,51,06SL750,GER
2.990553,53.95274,59.7233,51,06SL750,GER
2.990553,53.95274,59.7233,51,06SL750,GER
2.905986,53.95236,1.8208,51,06SL750,GER
2.905986,53.95236,1.8208,51,06SL750,GER
2.765161,53.95044,0.050923,51,06SL750,GER
2.765161,53.95044,0.050923,51,06SL750,GER
2.624297,53.95224,0,51,06SL750,GER
2.624297,53.95224,0,51,06SL750,GER
2.483302,53.95186,0,51,06SL750,GER
2.483302,53.95186,0,51,06SL750,GER
2.342383,53.95291,2.20967,51,06SL750,GER
2.342383,53.95291,2.20967,51,06SL750,GER
2.201866,53.95955,0,51,06SL750,GER
2.201866,53.95955,0,51,06SL750,GER
2.061576,53.96844,0,51,06SL750,GER
2.061576,53.96844,0,51,06SL750,GER
2.025709,54.36756,0,51,06SL750,GER
2.025709,54.36756,0,51,06SL750,GER
2.054261,54.36806,0.075453,51,06SL750,GER
2.054261,54.36806,0.075453,51,06SL750,GER
2.196661,54.36765,0,51,06SL750,GER
2.196661,54.36765,0,51,06SL750,GER
2.339105,54.36835,0,51,06SL750,GER
2.339105,54.36835,0,51,06SL750,GER
2.481612,54.36792,0,51,06SL750,GER
2.481612,54.36792,0,51,06SL750,GER
2.624139,54.36823,0.25577,51,06SL750,GER
2.624139,54.36823,0.25577,51,06SL750,GER
2.766676,54.36856,0,51,06SL750,GER
2.766676,54.36856,0,51,06SL750,GER
2.909247,54.368,0,51,06SL750,GER
2.909247,54.368,0,51,06SL750,GER
3.046639,54.3686,0,51,06SL750,GER
3.046639,54.3686,0,51,06SL750,GER
3.245608,54.36641,109.81628,51,06SL750,GER
3.245608,54.36641,109.81628,51,06SL750,GER
3.327609,54.36817,83.78451,51,06SL750,GER
3.327609,54.36817,83.78451,51,06SL750,GER
3.47,54.36817,55.54603,51,06SL750,GER
3.47,54.36817,55.54603,51,06SL750,GER
3.612619,54.36825,138.66403,51,06SL750,GER
3.612619,54.36825,138.66403,51,06SL750,GER
3.734558,54.3686,461.63151,51,06SL750,GER
3.734558,54.3686,461.63151,51,06SL750,GER
3.877126,54.36843,576.21359,51,06SL750,GER
3.877126,54.36843,576.21359,51,06SL750,GER
3.953066,54.36745,221.53847,51,06SL750,GER
3.953066,54.36745,221.53847,51,06SL750,GER
4.038602,54.36787,43.50043,51,06SL750,GER
4.038602,54.36787,43.50043,51,06SL750,GER
4.181054,54.36776,150.45975,51,06SL750,GER
4.181054,54.36776,150.45975,51,06SL750,GER
4.323476,54.36847,197.03277,51,06SL750,GER
4.323476,54.36847,197.03277,51,06SL750,GER
4.465913,54.3684,70.97187,51,06SL750,GER
4.465913,54.3684,70.97187,51,06SL750,GER
4.608408,54.36777,43.91984,51,06SL750,GER
4.608408,54.36777,43.91984,51,06SL750,GER
4.750865,54.36825,141.16453,51,06SL750,GER
4.750865,54.36825,141.16453,51,06SL750,GER
4.893397,54.36829,200.00196,51,06SL750,GER
4.893397,54.36829,200.00196,51,06SL750,GER
5.338024,54.48618,70.53249,61,06SL750,GER
5.338024,54.48618,70.53249,61,06SL750,GER
5.33766,54.4696,64.44161,61,06SL750,GER
5.33766,54.4696,64.44161,61,06SL750,GER
5.336539,54.44516,40.29044,61,06SL750,GER
5.336539,54.44516,40.29044,61,06SL750,GER
5.33773,54.4119,33.01775,61,06SL750,GER
5.33773,54.4119,33.01775,61,06SL750,GER
5.330393,54.32878,407.12053,61,06SL750,GER
5.330393,54.32878,407.12053,61,06SL750,GER
5.319776,54.25632,100.97429,61,06SL750,GER
