"strata","length","age","maturity","stock","number","biomass_g","meanW_g"
21,22,4,"IMM","her-3a22",1819880.971,136491072.825,75
31,22.5,4,"IMM","her-3a22",465266.8305,37221346.44,80
41,22.5,4,"IMM","her-3a22",1752895.506,134972953.962,77
21,23,4,"IMM","her-3a22",1869074.9445,175693044.783,94
41,23,4,"IMM","her-3a22",814123.197,68549173.1874,84.2
151,23,4,"IMM","her-3a22",363103.3542,29895509.4958,82.3333333333333
152,23,4,"IMM","her-3a22",758289.5751,63443561.1167,83.6666666666667
21,23.5,4,"IMM","her-3a22",1440100.4028,135729462.9639,94.25
31,23.5,4,"IMM","her-3a22",415354.5271,38627971.0203,93
41,23.5,4,"IMM","her-3a22",625038.6832,56253481.488,90
152,23.5,4,"IMM","her-3a22",519742.6836,46257098.8404,89
21,24,4,"IMM","her-3a22",745348.141,81615621.4395,109.5
21,24.5,4,"IMM","her-3a22",390357.3675,44500739.895,114
31,24.5,4,"IMM","her-3a22",465022.2408,53942579.9328,116
41,24.5,4,"IMM","her-3a22",400519.8114,48863416.9908,122
152,24.5,4,"IMM","her-3a22",496560.2122,60580345.8884,122
41,25,4,"IMM","her-3a22",369285.4066,48561030.9679,131.5
151,25,4,"IMM","her-3a22",111384.7881,13477559.3601,121
152,25,4,"IMM","her-3a22",239249.469,28949185.749,121
21,25.5,4,"IMM","her-3a22",377614.693,46446607.239,123
41,25.5,4,"IMM","her-3a22",1038073.3496,132280203.9776,127.428571428571
42,25.5,4,"IMM","her-3a22",717922.3248,90458212.9248,126
151,25.5,4,"IMM","her-3a22",110551.3928,12823961.5648,116
152,25.5,4,"IMM","her-3a22",722490.3477,91997104.2738,127.333333333333
21,26.5,4,"IMM","her-3a22",377614.693,59663121.494,158
41,26.5,4,"IMM","her-3a22",680938.6235,108269241.1365,159
42,26.5,4,"IMM","her-3a22",1519318.507,241571642.613,159
21,27.5,4,"IMM","her-3a22",377614.693,62306424.345,165
41,28,4,"IMM","her-3a22",866247.5412,163865159.877,189.166666666667
151,28,4,"IMM","her-3a22",112588.5812,19703001.71,175
152,28,4,"IMM","her-3a22",230318.0904,40305665.82,175
21,19,5,"IMM","her-3a22",256497.9015,11285907.666,44
21,21,5,"IMM","her-3a22",2264692.717,113234635.85,50
21,21.5,5,"IMM","her-3a22",357964.5714,20761945.1412,58
41,21.5,5,"IMM","her-3a22",541771.928,39549350.744,73
21,22.5,5,"IMM","her-3a22",357273.5737,23580055.8642,66
21,23,5,"IMM","her-3a22",1495259.9556,127097096.226,85
21,23.5,5,"IMM","her-3a22",360025.1007,34202384.5665,95
42,24,5,"IMM","her-3a22",616618.9497,59195419.1712,96
41,25,5,"IMM","her-3a22",184642.7033,18279627.6267,99
41,25.5,5,"IMM","her-3a22",296592.3856,37963825.3568,128
152,25.5,5,"IMM","her-3a22",481660.2318,61652509.6704,128
41,26.5,5,"IMM","her-3a22",817126.3482,131829717.5096,161.333333333333
42,26.5,5,"IMM","her-3a22",607727.4028,102098203.6704,168
152,26.5,5,"IMM","her-3a22",233322.8884,34531787.4832,148
41,27,5,"IMM","her-3a22",1733850.6746,302478131.3234,174.454545454545
42,27,5,"IMM","her-3a22",284812.9668,47563765.4556,167
41,27.5,5,"IMM","her-3a22",348963.1298,63860252.7534,183
42,27.5,5,"IMM","her-3a22",607727.4028,111214114.7124,183
41,28,5,"IMM","her-3a22",288749.1804,56883588.5388,197
41,28.5,5,"IMM","her-3a22",384199.134,74278499.24,193.333333333333
41,29,5,"IMM","her-3a22",1116689.9152,228083915.1796,204.25
21,22.5,6,"IMM","her-3a22",1071820.7211,87889299.1302,82
21,23,6,"IMM","her-3a22",373814.9889,30279014.1009,81
21,23.5,6,"IMM","her-3a22",360025.1007,33482334.3651,93
21,25,6,"IMM","her-3a22",377614.693,44558533.774,118
21,26,6,"IMM","her-3a22",362956.6994,51902808.0142,143
41,26,6,"IMM","her-3a22",780988.67,109026018.332,139.6
42,26,6,"IMM","her-3a22",1539179.208,210354491.76,136.666666666667
41,26.5,6,"IMM","her-3a22",272375.4494,37315436.5678,137
152,26.5,6,"IMM","her-3a22",466645.7768,63930471.4216,137
21,27.5,6,"IMM","her-3a22",377614.693,63816883.117,169
41,27.5,6,"IMM","her-3a22",348963.1298,64558179.013,185
151,27.5,6,"IMM","her-3a22",225177.1624,41657775.044,185
152,27.5,6,"IMM","her-3a22",230866.5847,42710318.1695,185
41,28,6,"IMM","her-3a22",577498.3608,114489050.0286,198.25
151,28,6,"IMM","her-3a22",112588.5812,21391830.428,190
152,28,6,"IMM","her-3a22",460636.1808,87520874.352,190
41,29,6,"IMM","her-3a22",139586.2394,29313110.274,210
151,29,6,"IMM","her-3a22",112588.5812,23643602.052,210
152,29,6,"IMM","her-3a22",231853.8746,48689313.666,210
41,29.5,6,"IMM","her-3a22",158985.4755,37043615.7915,233
42,29.5,6,"IMM","her-3a22",303863.7014,70800242.4262,233
41,30,6,"IMM","her-3a22",495675.4212,114170572.0164,230.333333333333
152,30,6,"IMM","her-3a22",228398.3601,54130411.3437,237
21,24.5,7,"IMM","her-3a22",390357.3675,35522520.4425,91
21,25.5,7,"IMM","her-3a22",377614.693,44558533.774,118
21,26,7,"IMM","her-3a22",362956.6994,50088024.5172,138
41,28.5,7,"IMM","her-3a22",512265.512,92079725.782,179.75
41,29,7,"IMM","her-3a22",418758.7182,87939330.822,210
41,28.5,8,"IMM","her-3a22",128066.378,23948412.686,187
42,28.5,8,"IMM","her-3a22",303863.7014,56822512.1618,187
41,30.5,8,"IMM","her-3a22",304540.3738,66389801.4884,218
21,17,1,"MAT","her-3a22",1141517.9768,35387057.2808,31
21,19,1,"MAT","her-3a22",769493.7045,34883714.604,45.3333333333333
21,19.5,1,"MAT","her-3a22",273140.8807,14476466.6771,53
21,20,2,"MAT","her-3a22",4977007.9321,251731822.2499,50.578947368421
21,20.5,2,"MAT","her-3a22",3099244.9764,167100958.3109,53.9166666666667
31,20.5,2,"MAT","her-3a22",389873.7633,25731668.3778,66
21,21,2,"MAT","her-3a22",970582.593,61146703.359,63
31,21,2,"MAT","her-3a22",400958.0762,28468023.4102,71
41,21,2,"MAT","her-3a22",438086.676,33732674.052,77
151,21,2,"MAT","her-3a22",1073498.2928,82659368.5456,77
152,21,2,"MAT","her-3a22",2535049.197,195198788.169,77
21,21.5,2,"MAT","her-3a22",2863716.5712,188647329.1278,65.875
41,21.5,2,"MAT","her-3a22",812657.892,69888578.712,86
151,21.5,2,"MAT","her-3a22",615037.5528,52893229.5408,86
152,21.5,2,"MAT","her-3a22",3116922.9084,268055370.1224,86
21,22,2,"MAT","her-3a22",4367714.3304,317751217.5366,72.75
41,22.5,2,"MAT","her-3a22",2191119.3825,187705893.7675,85.6666666666667
42,22.5,2,"MAT","her-3a22",2000792.0724,174068910.2988,87
151,22.5,2,"MAT","her-3a22",125871.8839,9818006.9442,78
41,23,2,"MAT","her-3a22",3419317.4274,327277525.194,95.7142857142857
42,23,2,"MAT","her-3a22",2244262.2684,236769669.3162,105.5
151,23,2,"MAT","her-3a22",968275.6112,77462048.896,80
152,23,2,"MAT","her-3a22",1516579.1502,121326332.016,80
41,23.5,2,"MAT","her-3a22",1406337.0372,158916085.2036,113
42,23.5,2,"MAT","her-3a22",1497682.9936,194698789.168,130
151,23.5,2,"MAT","her-3a22",240312.2568,26914972.7616,112
21,24,2,"MAT","her-3a22",745348.141,74534814.1,100
41,24,2,"MAT","her-3a22",5416361.8407,706747859.5365,130.483870967742
42,24,2,"MAT","her-3a22",3905253.3481,532347693.241,136.315789473684
151,24,2,"MAT","her-3a22",551908.1355,66780884.3955,121
152,24,2,"MAT","her-3a22",1221459.599,147796611.479,121
41,24.5,2,"MAT","her-3a22",1401819.3399,189846390.6036,135.428571428571
42,24.5,2,"MAT","her-3a22",937171.2128,136592704.2656,145.75
151,24.5,2,"MAT","her-3a22",109848.914,14390207.734,131
152,24.5,2,"MAT","her-3a22",496560.2122,66539068.4348,134
41,25,2,"MAT","her-3a22",3692854.066,517553497.3499,140.15
42,25,2,"MAT","her-3a22",3497904.6096,495390740.3346,141.625
41,25.5,2,"MAT","her-3a22",593184.7712,92536824.3072,156
42,25.5,2,"MAT","her-3a22",957229.7664,150524380.7664,157.25
42,26,2,"MAT","her-3a22",256529.868,41044778.88,160
41,26.5,2,"MAT","her-3a22",1089501.7976,174865038.5148,160.5
42,26.5,2,"MAT","her-3a22",607727.4028,100275021.462,165
151,26.5,2,"MAT","her-3a22",448749.2672,71351133.4848,159
152,26.5,2,"MAT","her-3a22",933291.5536,148393357.0224,159
41,27,2,"MAT","her-3a22",157622.7886,26638251.2734,169
42,27,2,"MAT","her-3a22",569625.9336,96266782.7784,169
41,27.5,2,"MAT","her-3a22",872407.8245,168374710.1285,193
42,27.5,2,"MAT","her-3a22",607727.4028,119722298.3516,197
151,27.5,2,"MAT","her-3a22",337765.7436,64851022.7712,192
152,27.5,2,"MAT","her-3a22",461733.1694,88652768.5248,192
41,28,2,"MAT","her-3a22",577498.3608,120552782.817,208.75
151,28,2,"MAT","her-3a22",112588.5812,23080659.146,205
152,28,2,"MAT","her-3a22",230318.0904,47215208.532,205
21,20,3,"MAT","her-3a22",261947.7859,12049598.1514,46
21,21,3,"MAT","her-3a22",647055.062,35911555.941,55.5
31,21,3,"MAT","her-3a22",4410538.8382,250999755.7012,56.9090909090909
41,21,3,"MAT","her-3a22",876173.352,49941881.064,57
21,21.5,3,"MAT","her-3a22",1073893.7142,63359729.1378,59
21,22,3,"MAT","her-3a22",1091928.5826,73887167.4226,67.6666666666667
41,22,3,"MAT","her-3a22",961020.7992,73518091.1388,76.5
21,22.5,3,"MAT","her-3a22",5359103.6055,442661957.8143,82.6
41,22.5,3,"MAT","her-3a22",1314671.6295,114376431.7665,87
42,22.5,3,"MAT","her-3a22",1273231.3188,110771124.7356,87
151,22.5,3,"MAT","her-3a22",251743.7678,18251423.1655,72.5
21,23,3,"MAT","her-3a22",373814.9889,33269534.0121,89
41,23,3,"MAT","her-3a22",1302597.1152,134981626.0626,103.625
151,23,3,"MAT","her-3a22",605172.257,61485501.3112,101.6
152,23,3,"MAT","her-3a22",2022105.5336,214343186.5616,106
21,23.5,3,"MAT","her-3a22",360025.1007,25921807.2504,72
41,23.5,3,"MAT","her-3a22",2187635.3912,271423048.1796,124.071428571429
42,23.5,3,"MAT","her-3a22",2620945.2388,336604252.8116,128.428571428571
151,23.5,3,"MAT","her-3a22",961249.0272,120877065.1704,125.75
152,23.5,3,"MAT","her-3a22",2598713.418,327437890.668,126
21,24,3,"MAT","her-3a22",372674.0705,42484844.037,114
41,24,3,"MAT","her-3a22",2620820.2455,317818135.1043,121.266666666667
151,24,3,"MAT","her-3a22",1766106.0336,224516229.5214,127.125
152,24,3,"MAT","her-3a22",4397254.5564,544038105.3946,123.722222222222
21,24.5,3,"MAT","her-3a22",390357.3675,46842884.1,120
41,24.5,3,"MAT","her-3a22",1201559.4342,140582453.8014,117
151,24.5,3,"MAT","her-3a22",219697.828,26803135.016,122
152,24.5,3,"MAT","her-3a22",993120.4244,121160691.7768,122
41,25,3,"MAT","her-3a22",2215712.4396,278995124.6863,125.916666666667
42,25,3,"MAT","her-3a22",1530333.2667,224084514.0525,146.428571428571
151,25,3,"MAT","her-3a22",222769.5762,26732349.144,120
152,25,3,"MAT","her-3a22",1674746.283,196184564.58,117.142857142857
41,25.5,3,"MAT","her-3a22",593184.7712,83045867.968,140
42,25.5,3,"MAT","her-3a22",957229.7664,132097707.7632,138
42,26,3,"MAT","her-3a22",256529.868,36683771.124,143
41,26.5,3,"MAT","her-3a22",817126.3482,120934699.5336,148
151,26.5,3,"MAT","her-3a22",448749.2672,66414891.5456,148
152,26.5,3,"MAT","her-3a22",1166614.442,172658937.416,148
41,22,4,"MAT","her-3a22",320340.2664,24666200.5128,77
151,23,4,"MAT","her-3a22",121034.4514,11256203.9802,93
31,23.5,4,"MAT","her-3a22",415354.5271,40704743.6558,98
41,23.5,4,"MAT","her-3a22",156259.6708,15313447.7384,98
31,24,4,"MAT","her-3a22",357167.6629,36073933.9529,101
21,24.5,4,"MAT","her-3a22",390357.3675,42158595.69,108
41,24.5,4,"MAT","her-3a22",1602079.2456,219284596.7415,136.875
42,24.5,4,"MAT","her-3a22",1640049.6224,229606947.136,140
41,25.5,4,"MAT","her-3a22",593184.7712,81266313.6544,137
151,25.5,4,"MAT","her-3a22",221102.7856,30291081.6272,137
152,25.5,4,"MAT","her-3a22",722490.3477,98981177.6349,137
41,26,4,"MAT","her-3a22",1561977.34,206024811.146,131.9
151,26,4,"MAT","her-3a22",1122659.2476,147068361.4356,131
152,26,4,"MAT","her-3a22",2382044.928,316335566.4384,132.8
21,27,4,"MAT","her-3a22",755229.386,122347160.532,162
41,27,4,"MAT","her-3a22",630491.1544,91578840.1766,145.25
151,27,4,"MAT","her-3a22",439004.2748,63436117.7086,144.5
152,27,4,"MAT","her-3a22",746289.6918,108212005.311,145
41,23,5,"MAT","her-3a22",162824.6394,14328568.2672,88
21,24,5,"MAT","her-3a22",372674.0705,37640081.1205,101
41,24.5,5,"MAT","her-3a22",200259.9057,21828329.7213,109
151,24.5,5,"MAT","her-3a22",109848.914,11973531.626,109
152,24.5,5,"MAT","her-3a22",248280.1061,27062531.5649,109
41,25.5,5,"MAT","her-3a22",593184.7712,82452683.1968,139
151,25.5,5,"MAT","her-3a22",331654.1784,46099930.7976,139
152,25.5,5,"MAT","her-3a22",1444980.6954,200852316.6606,139
41,27,5,"MAT","her-3a22",472868.3658,70930254.87,150
151,27,5,"MAT","her-3a22",219502.1374,32925320.61,150
152,27,5,"MAT","her-3a22",746289.6918,111943453.77,150
41,27.5,5,"MAT","her-3a22",348963.1298,55834100.768,160
151,27.5,5,"MAT","her-3a22",225177.1624,36028345.984,160
152,27.5,5,"MAT","her-3a22",461733.1694,73877307.104,160
41,29.5,5,"MAT","her-3a22",476956.4265,87759982.476,184
41,30,5,"MAT","her-3a22",165225.1404,41801960.5212,253
41,30.5,5,"MAT","her-3a22",152270.1869,35631223.7346,234
21,22,6,"MAT","her-3a22",363976.1942,23658452.623,65
21,22.5,6,"MAT","her-3a22",357273.5737,25009150.159,70
21,26.5,6,"MAT","her-3a22",377614.693,58530277.415,155
41,26.5,6,"MAT","her-3a22",817126.3482,127471710.3192,156
151,26.5,6,"MAT","her-3a22",785311.2176,122508549.9456,156
152,26.5,6,"MAT","her-3a22",933291.5536,145593482.3616,156
41,27,6,"MAT","her-3a22",472868.3658,72348859.9674,153
42,27,6,"MAT","her-3a22",569625.9336,87152767.8408,153
41,27.5,6,"MAT","her-3a22",348963.1298,47110022.523,135
151,27.5,6,"MAT","her-3a22",112588.5812,15199458.462,135
152,27.5,6,"MAT","her-3a22",692599.7541,93500966.8035,135
41,28,6,"MAT","her-3a22",433123.7706,78684151.659,181.666666666667
42,28,6,"MAT","her-3a22",303863.7014,58037966.9674,191
151,28,6,"MAT","her-3a22",225177.1624,39856357.7448,177
152,28,6,"MAT","her-3a22",230318.0904,40766302.0008,177
41,29,6,"MAT","her-3a22",697931.197,147821827.5246,211.8
42,29,6,"MAT","her-3a22",234011.008,52652476.8,225
151,29,6,"MAT","her-3a22",225177.1624,46161318.292,205
152,29,6,"MAT","her-3a22",463707.7492,95060088.586,205
41,29.5,6,"MAT","her-3a22",1430869.2795,322422544.314,225.333333333333
41,30,6,"MAT","her-3a22",495675.4212,112518320.6124,227
41,30.5,6,"MAT","her-3a22",152270.1869,43853813.8272,288
41,31.5,6,"MAT","her-3a22",168218.9973,43736939.298,260
151,31.5,6,"MAT","her-3a22",112588.5812,29273031.112,260
152,31.5,6,"MAT","her-3a22",231853.8746,60282007.396,260
41,26.5,7,"MAT","her-3a22",680938.6235,100097977.6545,147
151,26.5,7,"MAT","her-3a22",785311.2176,115440748.9872,147
152,26.5,7,"MAT","her-3a22",933291.5536,137193858.3792,147
41,27.5,7,"MAT","her-3a22",348963.1298,68047810.311,195
41,28,7,"MAT","her-3a22",144374.5902,25843051.6458,179
152,28,7,"MAT","her-3a22",230318.0904,41226938.1816,179
41,30,7,"MAT","her-3a22",495675.4212,103761388.1712,209.333333333333
151,30,7,"MAT","her-3a22",112588.5812,24319133.5392,216
152,30,7,"MAT","her-3a22",228398.3601,49334045.7816,216
41,29,8,"MAT","her-3a22",139586.2394,24846350.6132,178
151,29,8,"MAT","her-3a22",112588.5812,20040767.4536,178
152,29,8,"MAT","her-3a22",231853.8746,41269989.6788,178
41,29.5,8,"MAT","her-3a22",158985.4755,28776371.0655,181
151,29.5,8,"MAT","her-3a22",112588.5812,20378533.1972,181
152,29.5,8,"MAT","her-3a22",231853.8746,41965551.3026,181
41,30,8,"MAT","her-3a22",165225.1404,38167007.4324,231
42,30,8,"MAT","her-3a22",303863.7014,70192515.0234,231
41,31.5,12,"MAT","her-3a22",168218.9973,42054749.325,250
42,31.5,12,"MAT","her-3a22",303863.7014,75965925.35,250
51,5,0,"-","her-47d3",64139531.1337,46406837.23203,0.723529411764706
61,5,0,"-","her-47d3",1547862.2754,1115229.9624,0.720496894409938
131,5,0,"-","her-47d3",1436783.2472,1005748.27304,0.7
51,5.5,0,"-","her-47d3",197368315.1375,194615827.28315,0.986054054054054
61,5.5,0,"-","her-47d3",2278530.1818,2014143.7683,0.883966244725739
131,5.5,0,"-","her-47d3",20833357.0844,19109217.18776,0.917241379310345
51,6,0,"-","her-47d3",316167498.6008,411569203.12046,1.30174418604651
61,6,0,"-","her-47d3",9874967.9136,12122628.5208,1.22761194029851
131,6,0,"-","her-47d3",24425315.2024,29741413.21704,1.21764705882353
51,6.5,0,"-","her-47d3",326043704.605,548056720.2058,1.68093023255814
61,6.5,0,"-","her-47d3",241672162.436,422411397.31424,1.74786948176583
131,6.5,0,"-","her-47d3",46283354.9134,83310038.84412,1.8
51,7,0,"-","her-47d3",306777012.748,652553869.1379,2.12712765957447
61,7,0,"-","her-47d3",542888472.132,1092650706.04032,2.01266146202981
131,7,0,"-","her-47d3",44167162.5311,92300355.98336,2.08979591836735
61,7.5,0,"-","her-47d3",253739030.49,592784512.119,2.33619759236198
131,7.5,0,"-","her-47d3",7367690.8368,18208721.63952,2.47142857142857
61,8,0,"-","her-47d3",118234701.278,370401083.95143,3.13276119402985
131,8,0,"-","her-47d3",8226019.6088,24369583.09107,2.9625
61,8.5,0,"-","her-47d3",93787166.508,379974167.01846,4.05145161290323
131,8.5,0,"-","her-47d3",3913099.5932,15456743.39314,3.95
31,17,1,"-","her-47d3",3226176.9675,112916193.8625,35
31,17.5,1,"-","her-47d3",24581472.2436,991262159.7768,40.3255813953488
31,18,1,"-","her-47d3",27775772.43,1158249710.331,41.7
31,18.5,1,"-","her-47d3",49560563.5472,2223993192.9504,44.874251497006
31,19,1,"-","her-47d3",14577481.8386,744085377.3268,51.0434782608696
31,19.5,1,"-","her-47d3",3331792.103,184914461.7165,55.5
31,17,2,"-","her-47d3",2509248.7525,92842203.8425,37
31,18,2,"-","her-47d3",7777216.2804,334420300.0572,43
31,19,2,"-","her-47d3",4753526.6865,247183387.698,52
111,27.5,4,"-","her-47d3",12408936.8592,2481787371.84,200
111,29.5,5,"-","her-47d3",12013024.608,2991243127.392,249
111,31,5,"-","her-47d3",1287196.5943,346255883.8667,269
121,31,5,"-","her-47d3",417825.7717,112395132.5873,269
111,31.5,5,"-","her-47d3",1372605.9399,360995362.1937,263
91,27.5,6,"-","her-47d3",1152755.1308,213259699.198,185
111,28,6,"-","her-47d3",4726418.9096,973642295.3776,206
111,29.5,6,"-","her-47d3",5339122.048,1110537385.984,208
21,7.5,0,"IMM","her-47d3",268401.6381,536803.2762,2
51,7.5,0,"IMM","her-47d3",234671362.8436,607106042.66108,2.58704784130688
61,7.5,0,"IMM","her-47d3",4107854.79,10364433.624,2.52307692307692
131,7.5,0,"IMM","her-47d3",44206145.0208,115567493.41152,2.61428571428571
21,8,0,"IMM","her-47d3",1185550.6266,3556651.8798,3
51,8,0,"IMM","her-47d3",165558368.6799,525348217.61268,3.17319034852547
61,8,0,"IMM","her-47d3",1764697.034,5461737.32023,3.095
131,8,0,"IMM","her-47d3",31875825.9841,101180041.18824,3.1741935483871
21,8.5,0,"IMM","her-47d3",18202947.1536,77362525.4028,4.25
31,8.5,0,"IMM","her-47d3",3312677.4696,11378326.9608,3.43478260869565
51,8.5,0,"IMM","her-47d3",126763695.4896,489259109.32236,3.85961538461538
131,8.5,0,"IMM","her-47d3",7826199.1864,29348246.949,3.75
21,9,0,"IMM","her-47d3",229748109.9,1284291934.341,5.59
31,9,0,"IMM","her-47d3",4320883.656,15939259.7088,3.68888888888889
51,9,0,"IMM","her-47d3",68023181.3843,312214873.20116,4.58983050847458
61,9,0,"IMM","her-47d3",37294797.985,169156026.949,4.53564668769716
131,9,0,"IMM","her-47d3",8808372.3335,41223182.52078,4.68
21,9.5,0,"IMM","her-47d3",233122902.3,1347450375.294,5.78
31,9.5,0,"IMM","her-47d3",864176.7312,3456706.9248,4
51,9.5,0,"IMM","her-47d3",39692733.1813,225488505.5193,5.68085106382979
61,9.5,0,"IMM","her-47d3",14992657.1496,82246483.41234,5.48578431372549
71,9.5,0,"IMM","her-47d3",196483.3446,1149427.56591,5.85
131,9.5,0,"IMM","her-47d3",2216433.0712,12079560.23804,5.45
21,10,0,"IMM","her-47d3",249178008.5878,1492739285.0914,5.99065420560748
41,10,0,"IMM","her-47d3",95153.9657,570923.7942,6
51,10,0,"IMM","her-47d3",34072493.3496,223884675.05133,6.57083333333333
61,10,0,"IMM","her-47d3",8108450.2541,53316056.15356,6.57536945812808
71,10,0,"IMM","her-47d3",589450.0338,4067205.23322,6.9
131,10,0,"IMM","her-47d3",3324649.6068,22718438.9798,6.83333333333333
21,10.5,0,"IMM","her-47d3",86951858.4397,679164515.9209,7.81081081081081
61,10.5,0,"IMM","her-47d3",4820074.3824,36812136.7048,7.63725490196078
71,10.5,0,"IMM","her-47d3",294725.0169,2456041.8075,8.33333333333333
131,10.5,0,"IMM","her-47d3",2155174.8708,17241398.9664,8
21,11,0,"IMM","her-47d3",35250753.4215,305506529.653,8.66666666666667
51,11,0,"IMM","her-47d3",2414845.8018,22458065.95674,9.3
61,11,0,"IMM","her-47d3",3804078.3116,35772512.8184,9.40372670807453
71,11,0,"IMM","her-47d3",785933.3784,7368125.4225,9.375
131,11,0,"IMM","her-47d3",8028722.5095,74345970.43797,9.26
21,11.5,0,"IMM","her-47d3",4700100.4562,47001004.562,10
51,11.5,0,"IMM","her-47d3",26827955.9436,281693537.4078,10.5
61,11.5,0,"IMM","her-47d3",3997210.3455,39972103.455,10
71,11.5,0,"IMM","her-47d3",687691.7061,7368125.4225,10.7142857142857
131,11.5,0,"IMM","her-47d3",2934824.6949,33261346.5422,11.3333333333333
61,12,0,"IMM","her-47d3",6723220.0518,82185569.2539,12.2241379310345
71,12.5,0,"IMM","her-47d3",7326.0479,102564.6706,14
21,14.5,0,"IMM","her-47d3",470701.8382,9414036.764,20
31,16,0,"IMM","her-47d3",366292.4675,8058434.285,22
71,11.5,1,"IMM","her-47d3",98241.6723,1178900.0676,12
61,12,1,"IMM","her-47d3",1970598.9807,23879022.9426,12.1176470588235
71,12,1,"IMM","her-47d3",92151.7304,1071263.8659,11.625
151,12,1,"IMM","her-47d3",979839.1036,11338138.1988,11.5714285714286
21,12.5,1,"IMM","her-47d3",2979432.1374,40222333.8549,13.5
42,12.5,1,"IMM","her-47d3",825667.8474,12109795.0952,14.6666666666667
61,12.5,1,"IMM","her-47d3",3805407.2348,60214973.3036,15.8235294117647
71,12.5,1,"IMM","her-47d3",234433.5328,3201482.9323,13.65625
81,12.5,1,"IMM","her-47d3",417035.2997,5421458.8961,13
101,12.5,1,"IMM","her-47d3",5545265.3048,72088448.9624,13
131,12.5,1,"IMM","her-47d3",2544999.7827,39871663.2623,15.6666666666667
151,12.5,1,"IMM","her-47d3",4018705.8856,55113680.7168,13.7142857142857
21,13,1,"IMM","her-47d3",9543852.0817,146673937.2556,15.3684210526316
42,13,1,"IMM","her-47d3",15801196.8444,260360629.8225,16.4772727272727
61,13,1,"IMM","her-47d3",7654195.1479,129627498.4725,16.9354838709677
71,13,1,"IMM","her-47d3",174730.3752,2721856.2672,15.5774647887324
131,13,1,"IMM","her-47d3",5747132.9888,92672519.4444,16.125
151,13,1,"IMM","her-47d3",10862411.0325,169888108.5483,15.64
21,13.5,1,"IMM","her-47d3",20552582.312,372515554.405,18.125
41,13.5,1,"IMM","her-47d3",4209.9656,58939.5184,14
42,13.5,1,"IMM","her-47d3",34500373.508,631175254.2832,18.2947368421053
51,13.5,1,"IMM","her-47d3",3978264.8632,80559863.4798,20.25
61,13.5,1,"IMM","her-47d3",108409.4148,1897164.759,17.5
71,13.5,1,"IMM","her-47d3",174549.8643,3118309.7379,17.8648648648649
81,13.5,1,"IMM","her-47d3",139011.7666,2502211.7988,18
101,13.5,1,"IMM","her-47d3",1848421.7683,33271591.8294,18
131,13.5,1,"IMM","her-47d3",31400396.6625,604980975.6975,19.2666666666667
151,13.5,1,"IMM","her-47d3",17016563.0893,302395254.1649,17.7706422018349
152,13.5,1,"IMM","her-47d3",341495.6165,4780938.631,14
21,14,1,"IMM","her-47d3",25165161.7056,464656735.7784,18.4642857142857
42,14,1,"IMM","her-47d3",9309119.175,194374408.374,20.88
51,14,1,"IMM","her-47d3",2700743.1519,57615853.9072,21.3333333333333
61,14,1,"IMM","her-47d3",54204.7074,1138298.8554,21
71,14,1,"IMM","her-47d3",149893.3531,3191028.5995,21.2886597938144
131,14,1,"IMM","her-47d3",18606343.0509,388665832.6188,20.8888888888889
151,14,1,"IMM","her-47d3",18372328.8338,391705185.6216,21.3203883495146
21,14.5,1,"IMM","her-47d3",17415968.0134,372795855.8544,21.4054054054054
42,14.5,1,"IMM","her-47d3",28393585.9358,661318963.568,23.2911392405063
51,14.5,1,"IMM","her-47d3",2967876.025,73009750.215,24.6
61,14.5,1,"IMM","her-47d3",685206.6524,16515843.1044,24.1034482758621
71,14.5,1,"IMM","her-47d3",295134.7895,6812574.7508,23.0829268292683
81,14.5,1,"IMM","her-47d3",834070.5994,18349553.1868,22
101,14.5,1,"IMM","her-47d3",11090530.6096,243991673.4112,22
131,14.5,1,"IMM","her-47d3",40996215.318,949745654.867,23.1666666666667
151,14.5,1,"IMM","her-47d3",40974348.8336,942016039.0494,22.9903846153846
21,15,1,"IMM","her-47d3",9505281.552,223374116.472,23.5
41,15,1,"IMM","her-47d3",7405.2216,162914.8752,22
42,15,1,"IMM","her-47d3",6996628.6242,187804242.018,26.8421052631579
51,15,1,"IMM","her-47d3",1386345.2348,35351803.4874,25.5
71,15,1,"IMM","her-47d3",101936.01,2650336.26,26
81,15,1,"IMM","her-47d3",834070.5994,20017694.3856,24
101,15,1,"IMM","her-47d3",11090530.6096,266172734.6304,24
131,15,1,"IMM","her-47d3",15404209.8448,396658403.5036,25.75
151,15,1,"IMM","her-47d3",19709530.0264,509500561.2432,25.8504672897196
152,15,1,"IMM","her-47d3",600682.0332,13215004.7304,22
21,15.5,1,"IMM","her-47d3",5907365.2274,152909876.8477,25.8846153846154
31,15.5,1,"IMM","her-47d3",536469.8744,13948216.7344,26
41,15.5,1,"IMM","her-47d3",131063.772,3460083.5808,26.4
42,15.5,1,"IMM","her-47d3",9321893.8965,266537114.374,28.5925925925926
51,15.5,1,"IMM","her-47d3",145699.7286,4079592.4008,28
61,15.5,1,"IMM","her-47d3",354417.234,11341351.488,32
71,15.5,1,"IMM","her-47d3",130228.8,3477359.4,26.7019230769231
81,15.5,1,"IMM","her-47d3",3336282.398,94083163.6236,28.2
101,15.5,1,"IMM","her-47d3",44362122.438,1237703216.0202,27.9
